t_ms,Vbat_mean,Vbus_INA,Vbat_ADS,Vsh_mV,I_A,mode,T_C
2434249.6017,4.1017,4.1104,4.0953,44.4588,0.4255,DISCH,28.0785
2435276.3005,4.1051,4.1113,4.0888,44.3153,0.4237,DISCH,28.1506
2436252.8073,4.1065,4.1148,4.0903,43.9986,0.4212,DISCH,28.0822
2437177.4641,4.102,4.1143,4.0893,42.8058,0.409,DISCH,28.1661
2438141.8533,4.1045,4.1142,4.0981,44.7166,0.4277,DISCH,28.1259
2439109.8587,4.1068,4.117,4.1024,45.2391,0.4326,DISCH,28.2204
2440064.9631,4.1016,4.108,4.0987,42.5881,0.4067,DISCH,28.0691
2441079.8775,4.1045,4.1095,4.0985,45.6127,0.4363,DISCH,28.1157
2442070.3671,4.1072,4.117,4.0991,42.7904,0.409,DISCH,28.139
2443065.5565,4.1057,4.1189,4.0982,43.3742,0.4145,DISCH,28.1268
2444080.6158,4.1136,4.1128,4.0933,43.5127,0.416,DISCH,28.2143
2445126.8579,4.1039,4.1145,4.0884,45.3066,0.4324,DISCH,28.1854
2446126.8992,4.1094,4.1217,4.0996,41.8882,0.4006,DISCH,28.0762
2447106.8781,4.1032,4.1103,4.095,48.6403,0.4642,DISCH,28.2518
2448129.2648,4.1025,4.1161,4.0894,43.5075,0.416,DISCH,27.9921
2449102.1278,4.1019,4.1183,4.0981,47.0798,0.4503,DISCH,28.1757
2450058.6338,4.1078,4.1122,4.095,43.8002,0.4193,DISCH,28.1287
2451021.6762,4.1056,4.114,4.094,43.2542,0.4136,DISCH,28.1321
2452013.8851,4.0994,4.1164,4.0883,42.7496,0.4085,DISCH,28.1712
2452967.3081,4.1049,4.1107,4.0971,42.5145,0.4067,DISCH,28.1819
2453929.7639,4.1078,4.113,4.0873,44.4001,0.4247,DISCH,28.2334
2454929.1971,4.0963,4.1116,4.0859,46.9876,0.4498,DISCH,28.2558
2455897.2035,4.0969,4.1199,4.094,43.5799,0.4162,DISCH,28.1637
2456927.2283,4.1008,4.1049,4.0931,46.0822,0.441,DISCH,28.2932
2457900.006,4.1101,4.1073,4.0927,42.8199,0.4097,DISCH,28.0803
2458868.8963,4.1074,4.111,4.0904,40.6104,0.3887,DISCH,28.0553
2459875.3427,4.0986,4.1137,4.0877,45.6819,0.437,DISCH,28.1757
2460913.8827,4.0998,4.1161,4.0921,50.9409,0.4875,DISCH,28.2912
2461872.6809,4.107,4.1156,4.0889,41.5495,0.3972,DISCH,28.0255
2462832.5234,4.1075,4.1092,4.094,45.955,0.4389,DISCH,28.1968
2463829.6406,4.1078,4.1162,4.0952,41.9404,0.4012,DISCH,28.09
2464790.7736,4.1026,4.1146,4.093,42.4258,0.4052,DISCH,28.1036
2465804.696,4.1051,4.1145,4.0949,46.1635,0.4418,DISCH,28.2546
2466761.7352,4.1051,4.1095,4.0866,45.4725,0.4348,DISCH,28.1739
2467747.5839,4.1033,4.1125,4.1046,43.5662,0.4162,DISCH,28.1998
2468702.2386,4.105,4.1109,4.0918,43.428,0.4157,DISCH,28.1176
2469673.6008,4.1025,4.104,4.0923,46.1434,0.4409,DISCH,28.2292
2470657.1492,4.1104,4.1027,4.0983,44.0244,0.4207,DISCH,28.1323
2471663.2398,4.106,4.1096,4.0904,41.0723,0.3928,DISCH,28.0963
2472638.3781,4.0963,4.1164,4.0931,43.0866,0.4121,DISCH,28.1398
2473595.3024,4.1036,4.1062,4.0916,47.0241,0.45,DISCH,28.2803
2474569.3959,4.0969,4.1096,4.0916,45.1592,0.4325,DISCH,28.1524
2475577.3985,4.0989,4.1117,4.0967,43.2347,0.4138,DISCH,28.0748
2476587.068,4.102,4.1136,4.0934,44.4527,0.4254,DISCH,28.2536
2477529.2932,4.1035,4.1131,4.0837,46.1905,0.4419,DISCH,28.2593
2478558.1005,4.1101,4.1157,4.0988,44.0715,0.4226,DISCH,28.1008
2479557.9967,4.1002,4.1099,4.0943,46.5703,0.4455,DISCH,28.2569
2480534.4462,4.1016,4.1107,4.0884,43.0203,0.4113,DISCH,28.105
2481497.2986,4.1025,4.1181,4.0905,45.9191,0.4398,DISCH,28.1731
2482489.9266,4.1056,4.1079,4.0899,47.5456,0.4545,DISCH,28.2112
2483453.3446,4.1082,4.1151,4.0955,43.7385,0.4181,DISCH,28.04
2484439.3351,4.099,4.1147,4.089,42.5292,0.407,DISCH,28.0929
2485417.9006,4.1029,4.0991,4.0891,45.2617,0.433,DISCH,28.1327
2486389.5548,4.1014,4.1171,4.1001,43.7758,0.419,DISCH,28.1405
2487375.0461,4.1028,4.1152,4.0941,44.7502,0.4279,DISCH,28.1746
2488328.7309,4.1082,4.1127,4.0865,43.9009,0.4202,DISCH,28.0826
2489340.1118,4.103,4.114,4.09,46.5018,0.4444,DISCH,28.217
2490316.7695,4.1039,4.1144,4.0964,45.5784,0.4357,DISCH,28.1681
2491345.5728,4.1042,4.1173,4.0932,43.0442,0.4121,DISCH,28.219
2492408.6086,4.0995,4.1043,4.0947,46.6271,0.4453,DISCH,28.171
2493431.781,4.104,4.1159,4.1005,44.7734,0.428,DISCH,28.167
2494486.3547,4.1073,4.1078,4.0963,41.4464,0.3965,DISCH,28.0632
2495485.0179,4.1008,4.1054,4.094,44.4151,0.4251,DISCH,28.2184
2496465.9229,4.1017,4.1132,4.0992,45.1634,0.4324,DISCH,28.1935
2497489.0615,4.1081,4.1135,4.0957,43.285,0.4146,DISCH,28.1614
2498518.1203,4.0999,4.119,4.0937,44.0587,0.4216,DISCH,28.0919
2499472.5632,4.1085,4.1097,4.0994,43.7723,0.4185,DISCH,28.1007
2500468.9901,4.1022,4.1063,4.0867,45.303,0.4338,DISCH,28.1591
2501536.5033,4.1007,4.1085,4.0864,47.0646,0.4508,DISCH,28.2672
2502543.1107,4.1002,4.1097,4.0951,44.8457,0.4286,DISCH,28.2335
2503583.6345,4.0975,4.1047,4.0862,46.7907,0.4476,DISCH,28.1895
2504639.8231,4.0995,4.11,4.09,43.9006,0.4196,DISCH,28.1287
2505645.237,4.0985,4.1075,4.0964,46.3557,0.4437,DISCH,28.2011
2506669.4742,4.0982,4.11,4.0904,44.6424,0.427,DISCH,28.0394
2507668.3735,4.1038,4.1133,4.0946,41.8865,0.4006,DISCH,28.1197
2508653.5612,4.1036,4.1123,4.0874,43.5169,0.416,DISCH,28.0788
2509614.3983,4.1105,4.1094,4.0869,43.7041,0.4175,DISCH,28.073
2510603.511,4.1018,4.1086,4.0849,45.8382,0.4378,DISCH,28.3152
2511587.4397,4.1052,4.1154,4.0982,39.7657,0.3797,DISCH,27.9959
2512631.7631,4.1049,4.1093,4.0906,41.6349,0.3982,DISCH,27.9636
2513615.0255,4.1049,4.1101,4.0901,46.4069,0.4436,DISCH,28.2674
2514548.2498,4.1064,4.1066,4.0933,47.22,0.4517,DISCH,28.174
2515541.9408,4.1084,4.1093,4.0914,40.7519,0.3895,DISCH,28.0935
2516542.1948,4.1026,4.1146,4.0955,45.239,0.4327,DISCH,28.2013
2517542.4415,4.1014,4.1069,4.0842,47.0866,0.4505,DISCH,28.3014
2518587.6162,4.1053,4.1094,4.0928,45.5826,0.4362,DISCH,28.199
2519604.2604,4.1024,4.1125,4.0944,44.2669,0.4235,DISCH,28.1719
2520556.9007,4.1036,4.108,4.083,45.4406,0.4352,DISCH,28.2355
2521595.4426,4.1008,4.101,4.0907,40.9608,0.3922,DISCH,28.0833
2522598.8199,4.1026,4.1065,4.0977,41.4004,0.3955,DISCH,28.0942
2523589.1862,4.0983,4.1063,4.0896,43.5438,0.4164,DISCH,28.0953
2524570.7885,4.1008,4.1097,4.0825,45.8443,0.4387,DISCH,28.2383
2525580.3302,4.1049,4.1081,4.0945,43.6656,0.4175,DISCH,28.2125
2526606.122,4.1016,4.1112,4.1,46.7443,0.4473,DISCH,28.2085
2527584.4758,4.0984,4.1172,4.0992,42.8589,0.4102,DISCH,28.1042
2528574.8591,4.0993,4.1084,4.0908,45.3291,0.4334,DISCH,28.0858
2529514.6142,4.1032,4.1106,4.0941,46.0021,0.4399,DISCH,28.299
2530555.5,4.0971,4.1104,4.0999,45.3567,0.4337,DISCH,28.1748
2531538.7153,4.1052,4.0999,4.0974,44.0829,0.4218,DISCH,28.1671
2532526.7362,4.0927,4.1081,4.0895,45.3149,0.4333,DISCH,28.097
2533516.807,4.0999,4.1097,4.0941,45.7109,0.4372,DISCH,28.3059
2534499.9641,4.1017,4.1073,4.0816,44.6891,0.4277,DISCH,28.2264
2535460.7815,4.0955,4.1216,4.0894,42.8592,0.4104,DISCH,28.0797
2536484.4537,4.1059,4.1088,4.085,42.7221,0.409,DISCH,28.0212
2537464.077,4.0918,4.1063,4.0885,43.4577,0.4156,DISCH,28.1641
2538472.1339,4.0982,4.1038,4.0872,43.5297,0.4167,DISCH,28.1344
2539509.5454,4.0992,4.1118,4.0881,44.9055,0.4298,DISCH,28.2188
2540531.8287,4.0996,4.1098,4.0929,45.5001,0.4357,DISCH,28.1742
2541541.9139,4.0949,4.1148,4.097,47.8047,0.4577,DISCH,28.2682
2542507.7707,4.1008,4.1076,4.0851,44.7532,0.4277,DISCH,28.159
2543539.3452,4.0991,4.1083,4.0956,40.283,0.3852,DISCH,28.0171
2544523.5119,4.0964,4.1075,4.0884,46.1599,0.4419,DISCH,28.1533
2545562.1783,4.0983,4.1091,4.0936,43.1086,0.4123,DISCH,28.0595
2546561.9154,4.1057,4.1132,4.0929,41.4821,0.3971,DISCH,27.9798
2547562.1697,4.0952,4.107,4.094,49.1045,0.4697,DISCH,28.2407
2548488.5204,4.1029,4.1048,4.0916,41.5306,0.3976,DISCH,28.0926
2549555.5924,4.0995,4.1087,4.0902,47.5303,0.4549,DISCH,28.2548
2550516.7823,4.0998,4.1073,4.0926,41.0137,0.3919,DISCH,28.0373
2551548.7277,4.0962,4.1101,4.0949,45.9394,0.4388,DISCH,28.2548
2552558.6573,4.1025,4.1153,4.092,45.6975,0.4373,DISCH,28.1564
2553526.2648,4.0949,4.1073,4.0863,46.6442,0.446,DISCH,28.2377
2554557.0704,4.0977,4.1042,4.086,47.5323,0.4546,DISCH,28.2404
2555541.7789,4.1026,4.1092,4.0901,40.673,0.389,DISCH,28.0929
2556553.546,4.103,4.1079,4.0869,45.0444,0.4305,DISCH,28.1637
2557517.6917,4.0994,4.1036,4.088,47.4183,0.4534,DISCH,28.2897
2558566.1652,4.0986,4.1111,4.0948,43.1439,0.4131,DISCH,28.1036
2559598.5303,4.1004,4.106,4.0802,44.1106,0.4215,DISCH,28.1709
2560626.1193,4.0949,4.104,4.0913,45.0235,0.4303,DISCH,28.1421
2561643.5125,4.0922,4.1191,4.0837,45.9483,0.4401,DISCH,28.2279
2562615.4748,4.1042,4.1047,4.0891,41.105,0.3934,DISCH,28.0412
2563616.8594,4.1013,4.0993,4.0877,41.7599,0.399,DISCH,28.1376
2564592.357,4.0985,4.1035,4.0869,42.2944,0.4046,DISCH,28.0969
2565580.4428,4.1008,4.1086,4.085,44.8936,0.4293,DISCH,28.23
2566550.9305,4.1001,4.104,4.0944,43.2002,0.4125,DISCH,28.1014
2567571.1768,4.0924,4.1022,4.0929,46.3153,0.4431,DISCH,28.2677
2568544.5568,4.0998,4.1064,4.0865,49.0404,0.4696,DISCH,28.3919
2569594.6628,4.098,4.1137,4.0866,46.9142,0.4485,DISCH,28.2841
2570574.7351,4.1028,4.1132,4.0829,45.8199,0.4379,DISCH,28.2144
2571591.1197,4.0976,4.1057,4.0859,45.8273,0.438,DISCH,28.2434
2572586.8395,4.0999,4.1068,4.0896,43.5332,0.4168,DISCH,28.2128
2573647.1736,4.0956,4.1115,4.0871,46.3712,0.4438,DISCH,28.1384
2574675.1696,4.1023,4.1086,4.0926,45.0011,0.4297,DISCH,28.1881
2575663.6253,4.1001,4.1,4.0876,44.958,0.4298,DISCH,28.204
2576682.5601,4.1015,4.1002,4.0878,40.9971,0.3926,DISCH,28.0276
2577708.8458,4.0914,4.1065,4.0831,43.3115,0.414,DISCH,28.0482
2578672.8657,4.0929,4.1053,4.0878,47.3647,0.4533,DISCH,28.3313
2579725.589,4.1034,4.1006,4.0935,38.8829,0.3721,DISCH,28.0131
2580723.4312,4.0982,4.1063,4.1015,43.9059,0.42,DISCH,28.0984
2581756.6338,4.0947,4.1047,4.0876,45.5741,0.4357,DISCH,28.1521
2582749.2024,4.0964,4.1076,4.0858,47.1606,0.4506,DISCH,28.1746
2583753.5315,4.0938,4.1033,4.0985,44.8081,0.4284,DISCH,28.0651
2584710.6323,4.1022,4.1031,4.0908,43.7296,0.4184,DISCH,28.1168
2585718.1793,4.097,4.106,4.0876,42.4627,0.4057,DISCH,28.1335
2586746.9339,4.1074,4.112,4.0872,42.7016,0.4091,DISCH,28.0886
2587779.2495,4.0964,4.1109,4.0861,47.1255,0.4502,DISCH,28.2964
2588693.7158,4.0951,4.1081,4.0916,44.3515,0.4232,DISCH,28.1694
2589660.0716,4.0981,4.1014,4.093,44.7225,0.4282,DISCH,28.121
2590663.6949,4.1014,4.109,4.0922,45.2583,0.4325,DISCH,28.2136
2591687.8275,4.099,4.1099,4.0856,42.6039,0.4075,DISCH,28.0921
2592649.6402,4.0979,4.108,4.0858,40.4246,0.3866,DISCH,28.0079
2593678.4603,4.0978,4.1056,4.0851,47.2543,0.4512,DISCH,28.3135
2594680.6591,4.0958,4.0983,4.0909,45.0952,0.4313,DISCH,28.196
2595759.2887,4.1019,4.114,4.0859,43.2254,0.4131,DISCH,28.235
2596801.3222,4.0967,4.1061,4.0893,43.5659,0.4162,DISCH,28.1841
2597765.8908,4.0996,4.1014,4.0867,45.5231,0.4355,DISCH,28.1349
2598801.2343,4.0955,4.1022,4.0893,45.2104,0.4326,DISCH,28.2431
2599801.6241,4.0936,4.1098,4.0956,44.9388,0.4298,DISCH,28.2664
2600769.9924,4.0992,4.1074,4.0903,44.5976,0.4264,DISCH,28.1645
2601785.0586,4.0977,4.1097,4.0915,41.5085,0.3964,DISCH,28.0342
2602766.8051,4.1007,4.1046,4.0889,42.3533,0.4043,DISCH,28.0575
2603859.016,4.0972,4.1106,4.0894,46.289,0.4421,DISCH,28.1238
2604873.2116,4.095,4.1027,4.0849,44.8429,0.4295,DISCH,28.1571
2605900.7419,4.0969,4.1154,4.089,45.0647,0.4316,DISCH,28.1948
2606828.9399,4.1012,4.1043,4.0804,40.2739,0.3852,DISCH,28.0955
2607882.198,4.0986,4.1125,4.0956,44.8151,0.4286,DISCH,28.2226
2608871.0718,4.0999,4.1052,4.0902,44.2702,0.4232,DISCH,28.1968
2609906.5012,4.0942,4.1037,4.0925,43.5791,0.4162,DISCH,28.2245
2610888.8759,4.0894,4.1068,4.087,46.8335,0.4481,DISCH,28.2406
2611954.618,4.0929,4.1074,4.084,46.9604,0.4493,DISCH,28.2366
2612986.4861,4.0874,4.1018,4.0833,44.55,0.4253,DISCH,28.269
2614026.3987,4.0947,4.1038,4.0951,44.0965,0.4213,DISCH,28.1547
2614998.7265,4.0996,4.1042,4.0872,45.0978,0.4307,DISCH,28.1504
2615988.5989,4.0996,4.1025,4.0899,44.2084,0.4232,DISCH,28.2913
2616962.7661,4.0986,4.1015,4.0811,44.2561,0.4226,DISCH,28.1717
2617911.5815,4.0975,4.1023,4.0884,45.7214,0.4374,DISCH,28.1941
2618926.9662,4.0937,4.1074,4.0921,43.0741,0.4125,DISCH,28.1127
2619947.1099,4.0944,4.1109,4.0882,42.3177,0.4052,DISCH,28.0949
2620943.6193,4.0896,4.1034,4.0824,44.4465,0.4248,DISCH,28.2088
2621950.2884,4.0993,4.114,4.0935,46.8791,0.4484,DISCH,28.3431
2622989.5813,4.0945,4.101,4.0833,45.9051,0.439,DISCH,28.2336
2623977.227,4.0998,4.1024,4.0791,46.9872,0.4498,DISCH,28.2903
2624972.2982,4.0956,4.1115,4.0964,44.0643,0.4223,DISCH,28.1323
2625941.6704,4.1012,4.1053,4.0978,42.7819,0.4089,DISCH,28.071
2626998.4164,4.0888,4.101,4.0877,45.5798,0.4363,DISCH,28.1679
2627959.4351,4.1006,4.1093,4.0914,41.7123,0.3991,DISCH,28.1353
2629019.4807,4.1016,4.1097,4.0878,44.5635,0.427,DISCH,28.0511
2630030.9942,4.1033,4.1192,4.0965,44.033,0.4208,DISCH,28.119
2631049.6853,4.0952,4.1019,4.0769,48.6549,0.4649,DISCH,28.3086
2632046.3558,4.0925,4.1066,4.0796,43.9542,0.4203,DISCH,28.1004
2633090.6606,4.098,4.1058,4.0877,44.3132,0.4239,DISCH,28.1387
2634099.3135,4.0974,4.1101,4.0853,44.6587,0.427,DISCH,28.1636
2635201.139,4.0958,4.0988,4.0877,42.2896,0.4043,DISCH,28.0829
2636169.1797,4.0918,4.1083,4.0703,45.7814,0.438,DISCH,28.229
2637155.0878,4.0859,4.112,4.0848,45.2198,0.433,DISCH,28.2443
2638151.0021,4.0974,4.1132,4.0824,43.1858,0.4125,DISCH,28.1223
2639154.9417,4.0962,4.0964,4.0822,45.1043,0.4315,DISCH,28.216
2640222.2526,4.0929,4.0974,4.0866,42.8231,0.4091,DISCH,28.1814
2641191.3686,4.0961,4.1066,4.0843,40.2059,0.3846,DISCH,28.022
2642173.9661,4.0878,4.0975,4.0817,46.9522,0.4488,DISCH,28.2852
2643168.3772,4.0949,4.1026,4.0775,45.0941,0.4309,DISCH,28.1534
2644146.1241,4.1015,4.103,4.0839,42.4684,0.4056,DISCH,28.0121
2645136.0341,4.0956,4.1062,4.0847,45.8428,0.4385,DISCH,28.2264
2646145.374,4.0925,4.1034,4.0729,44.5497,0.4255,DISCH,28.1617
2647151.256,4.0974,4.0998,4.0967,44.7153,0.428,DISCH,28.1666
2648134.8133,4.0923,4.0959,4.0884,43.8732,0.4195,DISCH,28.1924
2649158.0777,4.1009,4.1078,4.0874,43.99,0.4207,DISCH,28.0604
2650157.0962,4.0926,4.1004,4.0797,43.7295,0.418,DISCH,28.1825
2651177.9716,4.0922,4.1036,4.0776,45.1243,0.4316,DISCH,28.151
2652135.0028,4.0933,4.1029,4.0942,44.6595,0.4272,DISCH,28.1881
2653082.7752,4.095,4.1075,4.0849,42.1449,0.4033,DISCH,28.147
2654123.798,4.095,4.1047,4.0893,45.2811,0.4329,DISCH,28.1805
2655051.5663,4.0982,4.096,4.0897,45.3015,0.4328,DISCH,28.2314
2656047.4381,4.0961,4.108,4.0766,45.2202,0.4328,DISCH,28.1525
2657089.8328,4.096,4.1087,4.0776,43.3028,0.4139,DISCH,28.1417
2658124.8117,4.0922,4.1021,4.0835,46.1318,0.4418,DISCH,28.2378
2659143.1994,4.0951,4.1038,4.0821,44.3823,0.4242,DISCH,28.1419
2660128.6108,4.0973,4.1065,4.0913,45.2967,0.433,DISCH,28.2033
2661144.1379,4.0932,4.1011,4.0856,45.378,0.4337,DISCH,28.2625
2662185.107,4.0899,4.1059,4.0851,42.7591,0.4083,DISCH,28.2202
2663187.1641,4.0976,4.0976,4.0875,42.115,0.403,DISCH,28.0467
2664193.9204,4.0977,4.1065,4.0801,43.1794,0.4126,DISCH,28.1697
2665204.0107,4.095,4.0972,4.081,45.1101,0.4314,DISCH,28.1714
2666254.4372,4.0928,4.1089,4.0864,43.2241,0.4131,DISCH,28.1552
2667283.5362,4.096,4.1023,4.0762,41.2577,0.3944,DISCH,28.0093
2668248.8469,4.0926,4.1023,4.0805,44.3008,0.4235,DISCH,28.0969
2669284.703,4.0982,4.1029,4.0877,47.1581,0.4505,DISCH,28.1531
2670331.5923,4.094,4.1001,4.0796,45.0333,0.4308,DISCH,28.1628
2671295.719,4.0946,4.1039,4.0897,44.0668,0.4222,DISCH,28.1899
2672228.118,4.0987,4.0954,4.0781,46.9441,0.4488,DISCH,28.282
2673235.0776,4.0961,4.1057,4.0751,42.6329,0.4076,DISCH,28.1284
2674202.8474,4.0881,4.0989,4.0795,46.4391,0.4437,DISCH,28.3001
2675221.6289,4.0894,4.1017,4.092,46.6773,0.446,DISCH,28.1919
2676253.284,4.0998,4.1063,4.0827,45.2997,0.4338,DISCH,28.1633
2677209.7467,4.0942,4.1052,4.0902,45.2034,0.4321,DISCH,28.2369
2678202.2828,4.0912,4.1069,4.086,46.5143,0.4448,DISCH,28.2939
2679191.6138,4.0984,4.1069,4.0922,43.0493,0.4115,DISCH,28.1123
2680161.2154,4.0957,4.105,4.0813,45.2102,0.4332,DISCH,28.1376
2681166.2461,4.0895,4.1095,4.0841,44.6348,0.4268,DISCH,28.1274
2682207.6643,4.0945,4.1077,4.0917,42.5009,0.4069,DISCH,28.1663
2683211.9211,4.0908,4.0983,4.0811,44.0492,0.4208,DISCH,28.1272
2684182.2138,4.0985,4.0963,4.0874,43.5823,0.4168,DISCH,28.1956
2685220.5691,4.1014,4.1049,4.0836,43.9692,0.4206,DISCH,28.1482
2686261.7637,4.0914,4.1082,4.0846,46.2509,0.4423,DISCH,28.2462
2687243.4633,4.0926,4.1061,4.0843,42.6971,0.4083,DISCH,28.0988
2688258.7141,4.0886,4.099,4.0808,41.3143,0.3951,DISCH,27.9996
2689243.0191,4.0924,4.1046,4.0836,45.9443,0.4393,DISCH,28.2243
2690274.2892,4.098,4.0972,4.0837,48.4499,0.4626,DISCH,28.3205
2691264.7521,4.0978,4.1054,4.0832,44.5653,0.4265,DISCH,28.1339
2692237.8859,4.0993,4.1088,4.0848,45.2626,0.4329,DISCH,28.2423
2693240.4428,4.0917,4.0975,4.0875,42.3845,0.4053,DISCH,28.0675
2694245.2883,4.0934,4.1037,4.0807,42.4656,0.4062,DISCH,28.122
2695219.6061,4.0916,4.098,4.0818,41.2482,0.3947,DISCH,28.1648
2696144.7784,4.0942,4.1053,4.0849,43.3811,0.4151,DISCH,28.1391
2697138.872,4.0969,4.0999,4.0788,44.4528,0.4258,DISCH,28.1871
2698088.3937,4.0878,4.0999,4.0814,45.6763,0.4368,DISCH,28.2587
2699089.7927,4.0911,4.1004,4.08,44.8565,0.4289,DISCH,28.17
2700020.3537,4.0876,4.0967,4.0747,45.3497,0.4338,DISCH,28.1741
2701012.3395,4.0913,4.1001,4.0819,45.1206,0.4323,DISCH,28.1476
2702082.7182,4.0856,4.1065,4.08,41.0229,0.3921,DISCH,28.0553
2703056.0943,4.0865,4.1077,4.0773,43.3089,0.4144,DISCH,28.0972
2704099.8063,4.0998,4.1042,4.0895,44.4199,0.4248,DISCH,28.0808
2705106.4662,4.0908,4.0964,4.0776,42.6401,0.4079,DISCH,28.1519
2706121.2911,4.0918,4.097,4.0842,41.8301,0.3999,DISCH,28.0624
2707091.7828,4.0879,4.1076,4.0856,43.0344,0.4112,DISCH,28.1293
2708055.1714,4.0926,4.1014,4.0828,42.0672,0.4028,DISCH,28.0554
2709045.8548,4.0925,4.1043,4.0851,42.969,0.4114,DISCH,28.0731
2710030.8606,4.0937,4.0994,4.0847,43.226,0.4144,DISCH,28.0781
2711014.665,4.0951,4.0941,4.0818,43.8928,0.4195,DISCH,28.1839
2711957.7229,4.0883,4.1043,4.0808,46.0208,0.4408,DISCH,28.2284
2713019.265,4.0947,4.1073,4.0755,44.9113,0.4287,DISCH,28.1157
2713995.3897,4.0895,4.1007,4.0788,47.9598,0.4589,DISCH,28.2329
2714959.7128,4.0945,4.0998,4.0914,41.8886,0.4001,DISCH,28.0227
2715980.4343,4.0888,4.1027,4.0808,48.0156,0.4589,DISCH,28.3013
2717001.8304,4.0898,4.0982,4.0833,44.3147,0.4242,DISCH,28.1478
2718007.264,4.0939,4.1006,4.0894,43.5222,0.4158,DISCH,28.0546
2719059.0639,4.0868,4.0934,4.0774,45.1904,0.432,DISCH,28.295
2720052.8011,4.0948,4.0994,4.0819,41.2326,0.3946,DISCH,28.0511
2721072.2144,4.089,4.1004,4.0767,44.908,0.4293,DISCH,28.2306
2722157.5561,4.0929,4.1039,4.0882,44.4684,0.4251,DISCH,28.1134
2723164.6227,4.0917,4.0976,4.0778,42.8718,0.4097,DISCH,28.1277
2724152.5962,4.0937,4.0943,4.0848,43.421,0.4153,DISCH,28.1998
2725168.2337,4.0978,4.1055,4.0876,41.5095,0.3965,DISCH,28.0427
2726201.0845,4.0929,4.1006,4.0842,47.138,0.4506,DISCH,28.3118
2727186.9403,4.0869,4.1057,4.0833,45.2722,0.4334,DISCH,28.1912
2728157.6558,4.0964,4.0991,4.084,42.7182,0.4087,DISCH,28.1121
2729142.1567,4.0877,4.0949,4.0829,43.8105,0.4193,DISCH,28.2561
2730186.381,4.0929,4.0975,4.0782,44.129,0.4226,DISCH,28.2239
2731158.5917,4.0948,4.1036,4.074,44.6072,0.4261,DISCH,28.2153
2732146.7074,4.0925,4.1046,4.082,44.6118,0.4264,DISCH,28.1282
2733167.4753,4.0958,4.1032,4.0793,41.9074,0.4004,DISCH,28.0421
2734148.9492,4.0907,4.1049,4.0818,44.0276,0.4211,DISCH,28.1175
2735155.7473,4.0854,4.1033,4.0731,45.7267,0.4374,DISCH,28.1638
2736127.7802,4.0947,4.1047,4.082,42.9406,0.4104,DISCH,28.0592
2737137.1732,4.088,4.1047,4.0794,48.7553,0.4669,DISCH,28.2535
2738111.2475,4.0928,4.1036,4.0713,42.2302,0.4034,DISCH,28.033
2739127.8023,4.0874,4.1041,4.0802,47.1461,0.451,DISCH,28.3244
2740135.7213,4.0926,4.105,4.0845,42.533,0.4064,DISCH,28.1231
2741129.2526,4.0894,4.1037,4.0828,46.7458,0.4468,DISCH,28.3083
2742144.7337,4.0863,4.1003,4.078,42.6817,0.4077,DISCH,28.123
2743158.977,4.091,4.0999,4.0763,43.5727,0.4166,DISCH,28.1344
2744196.4862,4.0904,4.0998,4.0839,42.5853,0.4072,DISCH,28.1473
2745278.128,4.0934,4.0966,4.0791,45.7234,0.4377,DISCH,28.1616
2746244.2408,4.089,4.1001,4.0867,42.5193,0.4071,DISCH,28.1037
2747264.9508,4.0924,4.1056,4.0763,45.1595,0.4313,DISCH,28.1759
2748256.2636,4.0876,4.0985,4.0803,42.6342,0.4083,DISCH,28.0465
2749195.2402,4.0937,4.1004,4.0845,42.6896,0.4085,DISCH,28.1467
2750244.9923,4.0839,4.0969,4.0731,47.1516,0.4511,DISCH,28.1814
2751301.1344,4.0917,4.0971,4.0779,43.0775,0.4121,DISCH,28.121
2752334.2867,4.0942,4.0966,4.0799,42.9802,0.4112,DISCH,28.1766
2753327.6304,4.0922,4.1005,4.0754,42.6131,0.4079,DISCH,28.104
2754305.7314,4.0914,4.1018,4.0745,43.8137,0.4195,DISCH,28.1596
2755323.1627,4.0905,4.0969,4.0718,41.8596,0.4007,DISCH,28.1614
2756323.0282,4.0941,4.1017,4.0846,46.1999,0.4416,DISCH,28.2014
2757342.7815,4.0868,4.0955,4.082,45.7231,0.4378,DISCH,28.2739
2758359.1127,4.0867,4.0951,4.0832,45.7546,0.4377,DISCH,28.2214
2759382.7282,4.0919,4.1034,4.0885,44.9497,0.43,DISCH,28.0855
2760363.0605,4.0951,4.0959,4.0843,43.9112,0.4203,DISCH,28.1298
2761373.2142,4.0933,4.1028,4.0788,42.7403,0.4086,DISCH,28.1282
2762351.8968,4.0903,4.0955,4.0803,41.485,0.3964,DISCH,28.116
2763405.0218,4.0862,4.0942,4.081,41.4916,0.3968,DISCH,28.1091
2764388.5659,4.0946,4.1002,4.0843,44.2362,0.4231,DISCH,28.2319
2765426.7273,4.0915,4.0987,4.0787,44.8826,0.4296,DISCH,28.2639
2766440.9932,4.088,4.0931,4.0786,44.2318,0.4224,DISCH,28.1257
2767402.8019,4.0929,4.097,4.0744,42.9816,0.4111,DISCH,28.2268
2768432.2213,4.0923,4.0992,4.0885,46.6635,0.4461,DISCH,28.2554
2769436.3959,4.0946,4.0974,4.0781,46.5868,0.4458,DISCH,28.2002
2770443.7945,4.0825,4.1025,4.0796,43.0484,0.4121,DISCH,28.094
