t_ms,Vbat_mean,Vbus_INA,Vbat_ADS,Vsh_mV,I_A,mode,T_C
3170619,3.4354,3.5888,3.4287,48.0322,0.4803,CHG,28.939
3173290,3.4447,3.5932,3.4472,48.1171,0.4811,CHG,28.8567
3175962,3.439,3.5866,3.4486,48.0438,0.4804,CHG,28.8384
3178633,3.441,3.5881,3.4425,48.0253,0.4802,CHG,28.7364
3181304,3.4354,3.573,3.4438,48.1693,0.4816,CHG,28.7672
3183975,3.4414,3.5968,3.4407,48.0484,0.4804,CHG,28.9189
3186646,3.4345,3.5822,3.4342,48.1613,0.4816,CHG,28.8151
3189317,3.4429,3.5877,3.4451,48.1915,0.4819,CHG,28.9197
3191988,3.4309,3.5814,3.4259,47.9863,0.4798,CHG,28.8975
3194660,3.4392,3.6006,3.447,47.9606,0.4796,CHG,28.7427
3197331,3.435,3.5844,3.4428,48.0579,0.4805,CHG,28.9978
3200002,3.4332,3.5795,3.4326,48.1287,0.4812,CHG,28.898
3202673,3.4341,3.5929,3.4313,48.0133,0.4801,CHG,28.8113
3205344,3.4318,3.5792,3.425,48.0294,0.4802,CHG,28.8162
3208015,3.4355,3.5901,3.4353,47.9796,0.4797,CHG,28.7356
3210686,3.437,3.5847,3.4382,48.1313,0.4813,CHG,28.9827
3213357,3.453,3.6044,3.4517,48.0264,0.48,CHG,28.8633
3216028,3.4371,3.585,3.435,48.02,0.48,CHG,28.8018
3218699,3.4416,3.5859,3.4395,48.1198,0.4811,CHG,28.9154
3221370,3.442,3.591,3.4392,48.1038,0.481,CHG,28.9031
3224041,3.4458,3.5908,3.444,48.0651,0.4806,CHG,28.9206
3226713,3.4453,3.5982,3.4481,47.9969,0.4799,CHG,28.798
3229384,3.4378,3.5904,3.4419,48.0389,0.4803,CHG,28.7984
3232056,3.4326,3.5806,3.43,48.018,0.4801,CHG,28.9004
3234727,3.4441,3.5944,3.4388,48.0415,0.4804,CHG,28.7603
3237398,3.4372,3.5917,3.4374,48.1204,0.4812,CHG,29.0076
3240069,3.4436,3.5845,3.4494,48.0816,0.4808,CHG,28.8501
3242740,3.4481,3.5968,3.4439,47.9882,0.4798,CHG,28.8683
3245411,3.4463,3.5987,3.4558,47.9868,0.4798,CHG,28.9323
3248082,3.4413,3.5945,3.445,48.089,0.4808,CHG,28.8044
3250753,3.4495,3.6053,3.4599,48.1001,0.481,CHG,28.7413
3253424,3.4398,3.5864,3.445,48.0287,0.4802,CHG,28.835
3256095,3.4446,3.591,3.4458,48.0231,0.48,CHG,28.8027
3258766,3.4493,3.5899,3.4429,47.9647,0.4796,CHG,28.8465
3261437,3.4453,3.5974,3.4521,48.1167,0.4811,CHG,28.7799
3264108,3.4467,3.5973,3.445,48.2773,0.4827,CHG,28.7764
3266779,3.4473,3.5978,3.45,48.3082,0.483,CHG,28.8631
3269450,3.4556,3.6017,3.4641,48.3162,0.4831,CHG,28.9404
3272122,3.4374,3.5817,3.442,48.2478,0.4824,CHG,28.8348
3274793,3.4379,3.5886,3.4391,48.2823,0.4828,CHG,28.8381
3277464,3.4534,3.602,3.4516,48.2829,0.4828,CHG,28.9465
3280135,3.4484,3.6041,3.4515,48.2815,0.4828,CHG,28.7132
3282807,3.4489,3.592,3.4482,48.2081,0.482,CHG,28.6877
3285478,3.4469,3.6011,3.4489,48.3339,0.4833,CHG,28.9672
3288149,3.44,3.5926,3.441,48.369,0.4836,CHG,28.8939
3290820,3.4439,3.601,3.4532,48.3805,0.4838,CHG,28.9861
3293491,3.441,3.5937,3.4397,48.2719,0.4827,CHG,29.1058
3296162,3.4562,3.6093,3.4629,48.4316,0.4843,CHG,28.9263
3298833,3.446,3.5959,3.4476,48.4131,0.4841,CHG,28.8621
3301504,3.4468,3.5919,3.4429,48.2848,0.4828,CHG,28.7726
3304175,3.4364,3.5808,3.4355,48.5254,0.4852,CHG,28.7899
3306846,3.4556,3.6064,3.4629,48.6167,0.4861,CHG,28.8331
3309518,3.4533,3.6075,3.4553,48.5669,0.4856,CHG,28.9951
3312189,3.4419,3.5946,3.4481,48.5351,0.4853,CHG,28.9468
3314860,3.4471,3.5907,3.4503,48.5346,0.4853,CHG,28.9641
3317531,3.4414,3.5943,3.4318,48.5568,0.4855,CHG,28.7604
3320202,3.4588,3.6075,3.4503,48.6429,0.4864,CHG,28.9228
3322873,3.4502,3.6037,3.4492,48.5354,0.4853,CHG,28.8621
3325544,3.4474,3.6023,3.4486,48.5586,0.4855,CHG,28.9156
3328215,3.4551,3.6001,3.4561,48.6525,0.4865,CHG,28.8831
3330886,3.4354,3.5845,3.44,48.6809,0.4868,CHG,28.7091
3333558,3.443,3.5925,3.4484,48.5783,0.4857,CHG,29.1297
3336229,3.4527,3.5971,3.4464,48.5608,0.4856,CHG,28.7811
3338900,3.4441,3.5967,3.4484,48.6173,0.4861,CHG,28.9062
3341571,3.4428,3.5925,3.4444,48.6316,0.4863,CHG,28.9175
3344242,3.4517,3.5933,3.452,48.5462,0.4854,CHG,28.8403
3346914,3.4498,3.5902,3.4462,48.7472,0.4874,CHG,28.8374
3349585,3.4478,3.598,3.4547,48.5533,0.4855,CHG,28.9166
3352256,3.4468,3.6026,3.4485,48.6568,0.4865,CHG,28.8485
3354927,3.4519,3.6027,3.4498,48.6728,0.4867,CHG,28.9405
3357598,3.4524,3.595,3.4554,48.7713,0.4877,CHG,28.8549
3360269,3.454,3.6112,3.4532,48.8323,0.4883,CHG,28.9742
3362940,3.4486,3.6007,3.4592,48.6994,0.4869,CHG,28.9878
3365611,3.4472,3.5972,3.4449,48.6189,0.4861,CHG,28.805
3368282,3.4618,3.6117,3.4635,48.7566,0.4875,CHG,28.9183
3370953,3.4493,3.6013,3.4523,48.7259,0.4872,CHG,28.9322
3373624,3.4512,3.5994,3.4451,48.6111,0.4861,CHG,28.9774
3376295,3.4512,3.5997,3.4451,48.7999,0.4879,CHG,28.7995
3378966,3.4436,3.5939,3.4372,49.0439,0.4904,CHG,28.9809
3381637,3.4537,3.6023,3.4542,49.0722,0.4907,CHG,28.8077
3384309,3.4507,3.6048,3.4494,49.0886,0.4908,CHG,28.7399
3386980,3.4588,3.6023,3.4557,49.0471,0.4904,CHG,28.7267
3389651,3.4569,3.6079,3.452,49.2473,0.4924,CHG,28.7572
3392323,3.4629,3.6117,3.4655,49.27,0.4927,CHG,28.8586
3394994,3.4446,3.583,3.4413,49.1548,0.4915,CHG,29.0269
3397665,3.453,3.5936,3.4528,49.0953,0.4909,CHG,29.0438
3400336,3.4637,3.6208,3.4692,49.1666,0.4916,CHG,28.9158
3403007,3.4535,3.5995,3.4533,49.1442,0.4914,CHG,28.9337
3405678,3.4478,3.5979,3.4489,49.2535,0.4925,CHG,28.9487
3408349,3.4566,3.6017,3.4538,49.0883,0.4908,CHG,29.1242
3411020,3.4471,3.5918,3.4474,49.1518,0.4915,CHG,28.82
3413691,3.4489,3.6086,3.4475,49.0903,0.4909,CHG,29.0273
3416362,3.4523,3.5974,3.4504,49.1574,0.4915,CHG,28.9442
3419033,3.4518,3.6028,3.4503,49.1102,0.4911,CHG,29.0521
3421704,3.453,3.6027,3.4547,49.0414,0.4904,CHG,29.0529
3424376,3.4587,3.609,3.4623,49.0424,0.4904,CHG,28.953
3427047,3.4518,3.607,3.4507,49.1953,0.4919,CHG,28.9704
3429718,3.4571,3.612,3.4512,49.1267,0.4912,CHG,28.8914
3432389,3.4573,3.6082,3.4522,49.1509,0.4915,CHG,29.0199
3435060,3.4681,3.6256,3.4659,49.2098,0.492,CHG,28.7948
3437731,3.4625,3.6174,3.4697,49.1998,0.4919,CHG,28.8012
3440402,3.4625,3.6132,3.4608,49.3398,0.4933,CHG,28.7807
3443074,3.4549,3.6077,3.4569,49.2401,0.4924,CHG,28.8581
3445745,3.4653,3.6067,3.4633,49.2181,0.4921,CHG,28.9909
3448416,3.46,3.6053,3.4601,49.1856,0.4918,CHG,29.0775
3451087,3.4539,3.6011,3.456,49.2126,0.4921,CHG,28.9933
3453758,3.4662,3.6255,3.4685,49.1489,0.4914,CHG,28.9182
3456429,3.4615,3.6124,3.4585,49.347,0.4934,CHG,28.8969
3459100,3.4617,3.6135,3.4662,49.3185,0.4931,CHG,29.0099
3461772,3.4479,3.5931,3.4459,49.4574,0.4945,CHG,29.0091
3464443,3.459,3.6073,3.4548,49.4541,0.4945,CHG,28.9738
3467114,3.4552,3.6084,3.4617,49.5261,0.4952,CHG,29.1402
3469785,3.4621,3.6129,3.4619,49.3609,0.4936,CHG,28.9621
3472456,3.4571,3.6001,3.451,49.4656,0.4946,CHG,29.1107
3475127,3.4536,3.5966,3.4557,49.5048,0.495,CHG,28.8816
3477798,3.4554,3.6043,3.4583,49.5788,0.4957,CHG,28.8521
3480469,3.4763,3.6235,3.4798,49.5767,0.4957,CHG,28.9441
3483140,3.456,3.609,3.4585,49.5126,0.4951,CHG,29.0023
3485811,3.461,3.6052,3.4609,49.4945,0.4949,CHG,28.8381
3488482,3.4602,3.6078,3.458,49.4698,0.4946,CHG,28.9406
3491153,3.4597,3.605,3.4672,49.5748,0.4957,CHG,28.857
3493825,3.4599,3.6096,3.453,49.3227,0.4932,CHG,28.7813
3496496,3.4594,3.6108,3.4549,49.4741,0.4947,CHG,28.9049
3499168,3.4555,3.5992,3.456,49.5674,0.4956,CHG,28.892
3501839,3.4576,3.6012,3.4542,49.4701,0.4947,CHG,29.0155
3504510,3.4569,3.6016,3.4632,49.605,0.496,CHG,28.9645
3507181,3.4665,3.6131,3.4678,49.5014,0.495,CHG,29.0924
3509852,3.4586,3.6073,3.4597,49.6725,0.4967,CHG,28.89
3512523,3.4587,3.6085,3.4593,49.5864,0.4958,CHG,29.1255
3515194,3.4653,3.619,3.457,49.5239,0.4952,CHG,29.0214
3517865,3.4612,3.6177,3.4589,49.6015,0.496,CHG,28.7614
3520536,3.4588,3.6039,3.4672,49.6462,0.4964,CHG,28.9796
3523207,3.4615,3.6114,3.4588,49.6562,0.4965,CHG,28.9499
3525878,3.4639,3.623,3.463,49.6472,0.4964,CHG,29.0812
3528549,3.4556,3.6069,3.4573,49.7406,0.4974,CHG,28.9932
3531220,3.4661,3.6216,3.4623,49.7352,0.4973,CHG,28.8785
3533891,3.4619,3.6113,3.4625,49.7973,0.4979,CHG,28.9424
3536562,3.46,3.6094,3.4572,49.7803,0.4978,CHG,28.9342
3539234,3.4687,3.6261,3.4729,49.807,0.498,CHG,28.9696
3541905,3.4689,3.6191,3.4652,49.8599,0.4985,CHG,28.9586
3544576,3.4703,3.6197,3.4689,49.8911,0.4989,CHG,29.0744
3547247,3.4646,3.6057,3.4689,49.7154,0.4971,CHG,28.9177
3549919,3.4604,3.6105,3.4589,49.9544,0.4995,CHG,29.111
3552590,3.4688,3.6204,3.4701,49.903,0.499,CHG,29.0039
3555261,3.4663,3.6098,3.4683,49.9087,0.499,CHG,29.025
3557932,3.4701,3.6268,3.4704,49.7826,0.4978,CHG,28.8619
3560603,3.4764,3.6215,3.4772,49.7691,0.4976,CHG,29.1207
3563274,3.4795,3.6279,3.4911,49.9681,0.4996,CHG,28.6748
3565945,3.467,3.6206,3.4686,49.8879,0.4988,CHG,28.9523
3568616,3.4577,3.6073,3.4579,49.9242,0.4992,CHG,28.8859
3571287,3.4646,3.6196,3.4602,49.9093,0.499,CHG,28.7383
3573958,3.4664,3.6105,3.4633,49.8341,0.4983,CHG,29.0775
3576630,3.4645,3.6151,3.4681,49.8679,0.4986,CHG,29.0671
3579301,3.4681,3.6166,3.4718,49.9415,0.4994,CHG,29.0069
3581972,3.4629,3.6098,3.4681,50.0213,0.5131,CHG,28.9499
3584643,3.464,3.6158,3.4671,50.0218,0.513,CHG,29.0178
3587314,3.4771,3.6273,3.4776,50.0243,0.5134,CHG,28.7633
3589985,3.4704,3.6228,3.4735,50.0295,0.5133,CHG,28.9863
3592656,3.464,3.6197,3.4679,50.0297,0.513,CHG,28.9666
3595327,3.466,3.6183,3.4649,50.0295,0.5129,CHG,29.0055
3597998,3.4668,3.6153,3.472,50.0204,0.5132,CHG,28.8834
3600670,3.4684,3.6243,3.4624,50.021,0.5128,CHG,28.9208
3603341,3.4738,3.6362,3.4721,50.0236,0.5132,CHG,29.1256
3606012,3.4554,3.5985,3.4554,50.0291,0.5126,CHG,29.0863
3608683,3.4687,3.6305,3.4709,50.0202,0.5132,CHG,28.9276
3611354,3.4692,3.6212,3.4789,50.0218,0.5134,CHG,28.9291
3614026,3.4675,3.6202,3.4659,49.9884,0.4998,CHG,29.0294
3616697,3.4704,3.6204,3.4674,50.0232,0.513,CHG,28.8938
3619368,3.4774,3.6255,3.475,50.0201,0.5133,CHG,29.1391
3622039,3.4645,3.6093,3.4608,50.0212,0.5128,CHG,29.0506
3624710,3.47,3.6203,3.4665,50.0285,0.513,CHG,28.9412
3627381,3.4701,3.6214,3.472,50.022,0.5132,CHG,28.8704
3630052,3.4703,3.6205,3.4729,50.0266,0.5132,CHG,29.0571
3632723,3.4705,3.6289,3.4657,50.0278,0.513,CHG,29.0239
3635394,3.4794,3.6346,3.4727,49.9677,0.4996,CHG,29.0396
3638065,3.4734,3.6182,3.4762,50.0239,0.5134,CHG,29.0149
3640736,3.4791,3.633,3.4787,50.0214,0.5134,CHG,28.9447
3643407,3.4687,3.614,3.4645,50.0283,0.5129,CHG,29.0301
3646078,3.4703,3.6193,3.4692,49.9972,0.4999,CHG,29.041
3648749,3.4738,3.6213,3.4741,50.0276,0.5133,CHG,29.0497
3651421,3.4697,3.6159,3.4782,49.9424,0.4994,CHG,29.0187
3654092,3.4711,3.6234,3.4808,49.9788,0.4997,CHG,29.0998
3656763,3.468,3.6207,3.463,49.8549,0.4985,CHG,29.2277
3659435,3.4746,3.6198,3.4883,49.9446,0.4994,CHG,29.0508
3662106,3.4701,3.6256,3.463,49.9092,0.499,CHG,29.0889
3664777,3.4771,3.6206,3.4783,50.0217,0.5134,CHG,28.9349
3667448,3.4691,3.6231,3.4632,49.9326,0.4993,CHG,29.0622
3670119,3.4739,3.6237,3.4819,50.0297,0.5136,CHG,29.0496
3672790,3.4693,3.6159,3.4658,50.0246,0.513,CHG,28.9134
3675461,3.4696,3.6123,3.4733,49.9975,0.4999,CHG,28.7651
3678132,3.4672,3.615,3.46,50.0225,0.5128,CHG,29.0111
3680803,3.4627,3.6059,3.4604,50.0255,0.5128,CHG,29.0396
3683474,3.4738,3.6271,3.4746,49.9758,0.4997,CHG,28.9312
3686145,3.4645,3.6175,3.4737,49.9316,0.4993,CHG,29.0639
3688816,3.4816,3.6316,3.488,49.9585,0.4995,CHG,29.2772
3691488,3.4653,3.6124,3.4715,50.0288,0.5132,CHG,29.0026
3694159,3.4743,3.6282,3.4735,50.0244,0.5133,CHG,28.9827
3696830,3.4794,3.6286,3.4774,50.0273,0.5134,CHG,29.0097
3699501,3.4803,3.6343,3.4867,50.022,0.5137,CHG,28.9974
3702172,3.4768,3.6282,3.4763,50.0222,0.5134,CHG,29.0682
3704843,3.4761,3.63,3.4668,49.9551,0.4995,CHG,28.9945
3707514,3.4692,3.6141,3.4755,50.0219,0.5133,CHG,28.8574
3710186,3.4829,3.6392,3.4868,50.0271,0.5137,CHG,29.0855
3712857,3.4768,3.615,3.4833,50.0229,0.5136,CHG,28.9154
3715528,3.4726,3.6217,3.4717,50.0292,0.5132,CHG,28.927
3718199,3.4808,3.6295,3.4744,50.0212,0.5133,CHG,29.0497
3720870,3.4756,3.621,3.4805,50.026,0.5135,CHG,28.8833
3723541,3.4784,3.632,3.4759,50.0291,0.5133,CHG,28.989
3726212,3.473,3.6249,3.4744,50.0201,0.5133,CHG,29.1341
3728884,3.4747,3.621,3.473,50.0269,0.5132,CHG,28.9287
3731555,3.4809,3.6337,3.4787,49.9491,0.4994,CHG,29.0794
3734226,3.4755,3.6282,3.477,48.6606,0.4866,CHG,29.1052
3736897,3.4733,3.6273,3.4753,48.6579,0.4865,CHG,28.9859
3739568,3.481,3.6272,3.4878,48.6685,0.4866,CHG,28.9236
3742239,3.4784,3.6367,3.4782,48.723,0.4872,CHG,29.0215
3744910,3.4796,3.632,3.4863,48.694,0.4869,CHG,28.8875
3747581,3.4885,3.6338,3.4896,48.7471,0.4874,CHG,29.0728
3750252,3.4896,3.642,3.489,48.7115,0.4871,CHG,29.0994
3752923,3.4777,3.6293,3.4786,48.6427,0.4864,CHG,29.1116
3755594,3.4764,3.6242,3.4736,48.6538,0.4865,CHG,29.1706
3758265,3.4765,3.6203,3.4707,48.6452,0.4864,CHG,28.8264
3760937,3.4863,3.6379,3.4915,48.6017,0.486,CHG,28.9525
3763608,3.4673,3.6154,3.463,48.6334,0.4863,CHG,29.1331
3766279,3.4742,3.6146,3.4746,48.5413,0.4854,CHG,29.1379
3768951,3.488,3.6359,3.4842,48.5875,0.4858,CHG,28.9556
3771622,3.4748,3.6229,3.4726,48.7878,0.4878,CHG,29.067
3774293,3.4784,3.6257,3.4729,48.7222,0.4872,CHG,29.1279
3776964,3.4765,3.6201,3.4789,48.7786,0.4877,CHG,28.9565
3779635,3.4802,3.6268,3.4776,48.8757,0.4887,CHG,28.9285
3782306,3.4707,3.62,3.4652,48.8676,0.4886,CHG,29.0635
3784977,3.4776,3.6308,3.4746,48.8883,0.4888,CHG,29.004
3787648,3.4766,3.6327,3.4718,48.7726,0.4877,CHG,28.9451
3790319,3.4843,3.6334,3.4831,48.8281,0.4882,CHG,29.099
3792990,3.4907,3.6373,3.4874,48.8247,0.4882,CHG,28.9642
3795661,3.4795,3.6272,3.4729,48.8773,0.4887,CHG,29.0215
3798332,3.4745,3.6202,3.4727,48.9739,0.4897,CHG,28.9715
3801003,3.4967,3.6422,3.5014,48.9609,0.4896,CHG,28.8674
3803674,3.4836,3.6323,3.4849,48.9584,0.4895,CHG,28.8501
3806346,3.4782,3.6267,3.4824,49.0528,0.4905,CHG,29.2201
3809017,3.4822,3.6313,3.4801,49.0678,0.4906,CHG,29.0056
3811688,3.4815,3.6334,3.4831,49.0525,0.4905,CHG,29.0089
3814359,3.4789,3.6365,3.4785,49.0261,0.4902,CHG,28.9217
3817031,3.4747,3.629,3.4742,49.1771,0.4917,CHG,28.8988
3819702,3.4894,3.6483,3.4905,49.0133,0.4901,CHG,29.128
3822373,3.4767,3.6253,3.4643,49.0226,0.4902,CHG,29.2023
3825044,3.4906,3.6458,3.4962,49.1428,0.4914,CHG,29.2442
3827715,3.483,3.6403,3.4791,49.0804,0.4908,CHG,28.9159
3830386,3.4773,3.6294,3.4767,49.0609,0.4906,CHG,29.1844
3833057,3.4846,3.6424,3.4838,49.062,0.4906,CHG,28.9973
3835728,3.4814,3.6315,3.4844,49.13,0.4913,CHG,29.0177
3838399,3.4869,3.6384,3.48,49.2269,0.4922,CHG,28.8188
3841070,3.4856,3.6313,3.487,49.2747,0.4927,CHG,28.9366
3843742,3.4863,3.635,3.4922,49.252,0.4925,CHG,29.0119
3846413,3.4774,3.6211,3.4889,49.2191,0.4921,CHG,29.1585
3849084,3.4894,3.6426,3.4933,49.1364,0.4913,CHG,28.943
3851755,3.4918,3.6476,3.492,49.1079,0.491,CHG,29.0696
3854426,3.4781,3.6269,3.4749,49.2524,0.4925,CHG,29.0915
3857097,3.4902,3.6377,3.4866,49.1106,0.4911,CHG,28.94
3859768,3.4812,3.6305,3.4769,49.2161,0.4921,CHG,29.0401
3862439,3.4851,3.6354,3.4876,49.1763,0.4917,CHG,28.9214
3865110,3.4917,3.6456,3.4911,49.1235,0.4912,CHG,28.9248
3867782,3.4898,3.6447,3.4836,49.2124,0.4921,CHG,29.1601
3870453,3.4881,3.644,3.4943,49.0713,0.4907,CHG,29.2075
3873124,3.4863,3.6461,3.4911,49.1069,0.491,CHG,28.9878
3875795,3.4796,3.632,3.4846,48.9899,0.4898,CHG,29.1604
3878466,3.4903,3.6428,3.4934,48.9986,0.4899,CHG,29.0826
3881137,3.4891,3.6416,3.4899,49.0197,0.4901,CHG,28.8589
3883809,3.4924,3.6403,3.493,49.1104,0.4911,CHG,28.9175
3886480,3.4842,3.6338,3.4828,49.0256,0.49,CHG,29.0314
3889151,3.4889,3.6428,3.4917,49.0246,0.49,CHG,28.9105
3891822,3.4747,3.6322,3.4788,48.8765,0.4887,CHG,28.9671
3894493,3.4887,3.6397,3.4904,48.9412,0.4894,CHG,28.8894
3897164,3.4895,3.648,3.4913,48.929,0.4892,CHG,28.9203
3899835,3.494,3.6426,3.4941,48.848,0.4884,CHG,28.8225
3902506,3.4973,3.6512,3.4997,48.9075,0.489,CHG,28.9405
3905177,3.4908,3.6553,3.4867,49.0387,0.4903,CHG,29.0392
3907848,3.5014,3.646,3.4999,49.0246,0.49,CHG,28.9909
3910519,3.4945,3.6447,3.4909,48.986,0.4898,CHG,28.9397
3913190,3.4915,3.6425,3.4875,48.8686,0.4886,CHG,29.1011
3915861,3.492,3.6437,3.4916,48.8529,0.4885,CHG,28.923
3918533,3.4944,3.6427,3.4992,48.7889,0.4878,CHG,29.1768
3921204,3.4931,3.6378,3.5016,48.9492,0.4894,CHG,29.0939
3923875,3.4969,3.6418,3.4992,48.8389,0.4883,CHG,29.1279
3926547,3.4958,3.6477,3.4969,48.8841,0.4888,CHG,29.0734
3929218,3.4821,3.639,3.4783,48.9585,0.4895,CHG,29.0378
3931889,3.4949,3.6382,3.4954,48.8281,0.4882,CHG,29.0083
3934560,3.49,3.6456,3.4935,48.9813,0.4898,CHG,28.9402
3937231,3.4869,3.6405,3.4855,48.8205,0.4882,CHG,29.0735
3939902,3.4955,3.6435,3.4858,48.8169,0.4881,CHG,28.9345
3942573,3.4912,3.6476,3.4906,48.9518,0.4895,CHG,29.0535
3945244,3.4965,3.6466,3.4954,48.9203,0.4892,CHG,29.0266
3947915,3.4868,3.6394,3.4899,48.9386,0.4893,CHG,28.8475
3950586,3.4933,3.6449,3.5007,48.8105,0.4881,CHG,28.936
3953257,3.489,3.637,3.4902,48.9849,0.4898,CHG,29.1318
3955928,3.4914,3.6377,3.4909,49.0432,0.4904,CHG,29.0305
3958600,3.5005,3.6542,3.5,48.9342,0.4893,CHG,29.1944
3961271,3.4911,3.6452,3.4908,48.9206,0.4892,CHG,28.9273
3963942,3.5019,3.6538,3.499,49.0522,0.4905,CHG,29.0659
3966613,3.4891,3.6323,3.4902,48.9206,0.4892,CHG,28.9095
3969284,3.4962,3.6449,3.489,48.8569,0.4885,CHG,29.1515
3971955,3.4953,3.6503,3.4925,48.9756,0.4897,CHG,28.8631
3974626,3.4916,3.6435,3.4946,48.8665,0.4886,CHG,29.0129
3977298,3.495,3.6462,3.4902,48.9373,0.4893,CHG,29.2095
3979969,3.4985,3.6457,3.5044,48.8475,0.4884,CHG,29.0568
3982640,3.495,3.6486,3.4958,48.9123,0.4891,CHG,29.1127
3985311,3.4982,3.6399,3.4994,48.8634,0.4886,CHG,28.9769
3987982,3.4973,3.6517,3.4901,48.8054,0.488,CHG,28.9285
3990653,3.4941,3.6383,3.4987,48.8012,0.488,CHG,29.0865
3993324,3.4938,3.6468,3.4942,48.8845,0.4888,CHG,29.148
3995995,3.4943,3.6412,3.4938,48.7257,0.4872,CHG,29.1189
3998667,3.4895,3.6399,3.4804,48.8261,0.4882,CHG,29.0434
4001338,3.4936,3.6416,3.4957,48.7223,0.4872,CHG,29.1924
4004009,3.4933,3.6404,3.4858,48.752,0.4875,CHG,28.9796
4006680,3.4973,3.6415,3.494,48.8087,0.488,CHG,29.184
4009351,3.4992,3.6451,3.4976,48.7701,0.4877,CHG,29.0364
4012022,3.494,3.65,3.5011,48.8709,0.4887,CHG,29.0699
4014693,3.5022,3.6564,3.5096,48.6729,0.4867,CHG,29.206
4017364,3.4995,3.6439,3.4978,48.6784,0.4867,CHG,29.1004
4020035,3.5016,3.6492,3.5063,48.731,0.4873,CHG,29.192
4022706,3.4931,3.6461,3.4894,48.7545,0.4875,CHG,29.1485
4025377,3.4954,3.6498,3.5029,48.768,0.4876,CHG,29.0735
4028049,3.504,3.6474,3.4987,48.6704,0.4867,CHG,29.0987
4030720,3.4949,3.6478,3.5036,48.6888,0.4868,CHG,29.1346
4033391,3.4976,3.6506,3.4926,48.6774,0.4867,CHG,29.0567
4036063,3.5019,3.6577,3.4993,48.7359,0.4873,CHG,29.1341
4038734,3.5008,3.647,3.496,48.7229,0.4872,CHG,29.0312
4041405,3.4964,3.6471,3.5008,48.6773,0.4867,CHG,29.0316
4044076,3.4961,3.6486,3.4961,48.6773,0.4867,CHG,29.1817
4046747,3.4978,3.6431,3.5008,48.6755,0.4867,CHG,29.1374
4049418,3.4893,3.6386,3.4846,48.6702,0.4867,CHG,29.0156
4052089,3.5017,3.65,3.5068,48.6726,0.4867,CHG,29.2367
4054760,3.4909,3.6476,3.488,48.6741,0.4867,CHG,29.2184
4057431,3.4955,3.6438,3.4993,48.6702,0.4867,CHG,29.217
4060102,3.5041,3.6594,3.511,48.6728,0.4867,CHG,29.0473
4062773,3.4968,3.6424,3.5021,48.6764,0.4867,CHG,29.1381
4065444,3.4931,3.6366,3.4935,48.6789,0.4867,CHG,29.1687
4068115,3.501,3.6538,3.5037,48.7191,0.4871,CHG,29.0532
4070786,3.5079,3.6561,3.5045,48.6884,0.4868,CHG,28.9819
4073458,3.5006,3.657,3.5036,48.701,0.487,CHG,28.9572
4076129,3.5048,3.6538,3.5031,48.7551,0.4875,CHG,28.9952
4078800,3.4997,3.6439,3.5055,48.8093,0.488,CHG,29.0956
4081471,3.5096,3.6549,3.5073,48.8253,0.4882,CHG,29.0673
4084143,3.5028,3.6476,3.5007,48.6729,0.4867,CHG,29.1006
4086814,3.5005,3.6447,3.5077,48.7547,0.4875,CHG,29.2801
4089485,3.5097,3.6662,3.5063,48.8023,0.488,CHG,29.0591
4092156,3.4974,3.6467,3.4951,48.6727,0.4867,CHG,29.0057
4094827,3.5077,3.6516,3.513,48.8829,0.4888,CHG,28.9336
4097498,3.5052,3.656,3.5031,48.6798,0.4867,CHG,29.0495
4100169,3.4978,3.6521,3.5028,48.7986,0.4879,CHG,29.1872
4102840,3.5019,3.6475,3.5089,48.794,0.4879,CHG,29.0754
4105511,3.5047,3.6519,3.4996,48.8027,0.488,CHG,29.1479
4108182,3.496,3.6435,3.4953,48.7543,0.4875,CHG,29.1156
4110853,3.5067,3.6522,3.5066,48.7356,0.4873,CHG,29.152
4113525,3.5035,3.6542,3.5041,48.7693,0.4876,CHG,28.9548
4116196,3.5048,3.6626,3.505,48.7781,0.4877,CHG,28.9701
4118867,3.5082,3.6629,3.5069,48.7093,0.487,CHG,29.0038
4121538,3.51,3.671,3.511,48.8414,0.4884,CHG,28.9156
4124209,3.5106,3.6536,3.5119,48.6714,0.4867,CHG,28.9949
4126880,3.5019,3.6465,3.5028,48.8346,0.4883,CHG,29.0712
4129551,3.5014,3.6519,3.5064,48.882,0.4888,CHG,29.1655
4132222,3.5144,3.6697,3.5181,48.7837,0.4878,CHG,29.2187
4134894,3.4985,3.6557,3.4995,48.7014,0.487,CHG,28.9327
4137565,3.5063,3.6575,3.5051,48.7991,0.4879,CHG,29.2015
4140236,3.5009,3.6465,3.5026,48.7283,0.4872,CHG,29.196
4142907,3.5044,3.6459,3.5027,48.7075,0.487,CHG,29.1905
4145578,3.5023,3.6606,3.5057,48.6884,0.4868,CHG,29.2519
4148249,3.5068,3.6533,3.5031,48.9173,0.4891,CHG,29.2927
4150921,3.5136,3.6596,3.5199,48.7028,0.487,CHG,29.0519
4153592,3.5097,3.67,3.5128,48.5843,0.4858,CHG,29.1094
4156263,3.5112,3.653,3.5068,48.6432,0.4864,CHG,29.2264
4158934,3.5088,3.6533,3.5053,48.7096,0.487,CHG,29.1439
4161605,3.506,3.6508,3.5032,48.7947,0.4879,CHG,28.981
4164276,3.5071,3.6565,3.5004,48.6999,0.4869,CHG,29.1445
