t_ms,Vbat_mean,Vbus_INA,Vbat_ADS,Vsh_mV,I_A,mode,T_C
8070953,3.7771,3.7889,3.7657,43.482,0.4377,DISCH,27.48
8071976,3.7787,3.789,3.7658,43.637,0.4371,DISCH,27.48
8072936,3.7779,3.7894,3.7656,43.953,0.4388,DISCH,27.49
8073919,3.7776,3.7891,3.7665,44.25,0.4392,DISCH,27.47
8074915,3.7777,3.7878,3.7675,43.616,0.4375,DISCH,27.48
8075946,3.7784,3.7901,3.7671,44.027,0.4396,DISCH,27.49
8076920,3.7762,3.7879,3.7627,43.987,0.4381,DISCH,27.48
8077882,3.7776,3.7887,3.7646,43.823,0.4395,DISCH,27.48
8078883,3.778,3.7921,3.7672,44.196,0.4381,DISCH,27.5
8079892,3.7763,3.7869,3.7646,43.902,0.4378,DISCH,27.47
8080855,3.7778,3.788,3.7652,43.79,0.4392,DISCH,27.45
8081870,3.7767,3.7875,3.7662,44.02,0.4382,DISCH,27.51
8082875,3.778,3.7896,3.7664,44.008,0.4381,DISCH,27.53
8083901,3.7769,3.7877,3.7637,43.515,0.439,DISCH,27.49
8084938,3.7763,3.789,3.7633,43.534,0.4393,DISCH,27.48
8085924,3.776,3.7876,3.7651,43.718,0.4369,DISCH,27.48
8086911,3.7766,3.7877,3.7664,43.981,0.4378,DISCH,27.5
8087911,3.7747,3.7852,3.7644,44.301,0.4392,DISCH,27.47
8088934,3.7761,3.7871,3.7641,43.824,0.4382,DISCH,27.51
8089927,3.7766,3.7891,3.7655,43.784,0.4395,DISCH,27.46
8090898,3.775,3.785,3.7622,43.878,0.438,DISCH,27.5
8091956,3.7775,3.7897,3.7678,43.972,0.4393,DISCH,27.48
8092943,3.7771,3.7888,3.7648,43.953,0.439,DISCH,27.48
8093951,3.775,3.7864,3.7653,44.041,0.4386,DISCH,27.49
8094943,3.7744,3.7847,3.7636,43.786,0.4389,DISCH,27.49
8095937,3.7756,3.7888,3.7643,43.736,0.4381,DISCH,27.48
8096938,3.7758,3.7869,3.7647,43.95,0.4383,DISCH,27.49
8097915,3.7758,3.7868,3.7638,43.577,0.4371,DISCH,27.46
8098897,3.776,3.7863,3.7645,43.794,0.4379,DISCH,27.48
8099905,3.7754,3.7867,3.7654,44.105,0.4383,DISCH,27.48
8100931,3.7764,3.7879,3.7649,43.572,0.4376,DISCH,27.48
8101906,3.7754,3.7878,3.763,43.98,0.4395,DISCH,27.5
8102890,3.7746,3.7864,3.7641,43.852,0.439,DISCH,27.51
8103865,3.775,3.7851,3.7642,44.291,0.4401,DISCH,27.51
8104882,3.7752,3.7853,3.7654,43.938,0.4397,DISCH,27.49
8105945,3.7749,3.7861,3.7634,43.986,0.4389,DISCH,27.48
8106942,3.7755,3.7877,3.7648,43.942,0.4384,DISCH,27.46
8107889,3.7749,3.7868,3.7642,44.094,0.438,DISCH,27.48
8108937,3.7756,3.7872,3.7642,43.654,0.4389,DISCH,27.46
8110037,3.7747,3.7844,3.7638,43.413,0.4389,DISCH,27.51
8111051,3.7744,3.787,3.7631,43.562,0.4386,DISCH,27.47
8112083,3.7761,3.7887,3.7641,43.57,0.4383,DISCH,27.5
8113084,3.7739,3.7841,3.7624,44.019,0.437,DISCH,27.47
8114084,3.7747,3.7866,3.7636,44.341,0.4394,DISCH,27.5
8115104,3.775,3.7865,3.7644,43.726,0.4372,DISCH,27.48
8116063,3.7736,3.7875,3.7603,43.777,0.4388,DISCH,27.47
8117037,3.7721,3.783,3.7586,43.932,0.4376,DISCH,27.5
8118114,3.7754,3.7872,3.7636,43.768,0.4384,DISCH,27.49
8119147,3.7744,3.7844,3.7628,43.959,0.4392,DISCH,27.5
8120118,3.7745,3.7834,3.763,43.376,0.4391,DISCH,27.48
8121132,3.7745,3.7874,3.7622,44.355,0.4392,DISCH,27.47
8122123,3.7732,3.7849,3.761,43.602,0.4394,DISCH,27.51
8123131,3.775,3.786,3.7647,44.04,0.4375,DISCH,27.49
8124130,3.7756,3.7869,3.7661,43.685,0.4383,DISCH,27.46
8125141,3.774,3.7854,3.7625,43.893,0.4382,DISCH,27.49
8126145,3.7736,3.7857,3.7608,43.266,0.4368,DISCH,27.53
8127182,3.7744,3.7853,3.765,44.009,0.4381,DISCH,27.48
8128154,3.772,3.7838,3.7614,43.544,0.4383,DISCH,27.47
8129138,3.7717,3.7831,3.7598,44.024,0.4388,DISCH,27.51
8130206,3.7745,3.788,3.7612,43.754,0.4374,DISCH,27.49
8131179,3.7727,3.785,3.76,43.695,0.4374,DISCH,27.49
8132151,3.7729,3.7847,3.7617,43.989,0.4381,DISCH,27.48
8133157,3.7721,3.7823,3.7612,43.909,0.4391,DISCH,27.48
8134191,3.7718,3.7845,3.7605,43.891,0.4397,DISCH,27.5
8135169,3.7725,3.7829,3.7615,43.758,0.4393,DISCH,27.49
8136145,3.7743,3.7849,3.7612,43.885,0.4371,DISCH,27.49
8137087,3.7738,3.7865,3.7628,43.872,0.439,DISCH,27.5
8138039,3.7748,3.7868,3.7621,43.788,0.4378,DISCH,27.5
8139092,3.7726,3.7841,3.7604,44.023,0.4384,DISCH,27.49
8140022,3.7743,3.7854,3.7627,43.894,0.4382,DISCH,27.49
8141005,3.7723,3.7823,3.7603,43.702,0.435,DISCH,27.52
8142020,3.773,3.7833,3.7616,44.089,0.4397,DISCH,27.47
8143007,3.773,3.7871,3.7631,44.277,0.44,DISCH,27.5
8144006,3.7729,3.7844,3.7633,43.49,0.4369,DISCH,27.45
8145013,3.7724,3.7836,3.7604,43.707,0.4373,DISCH,27.5
8146015,3.7725,3.785,3.7609,43.878,0.4379,DISCH,27.5
8146983,3.7718,3.7827,3.7593,44.064,0.4376,DISCH,27.5
8148012,3.771,3.7813,3.7595,43.873,0.4388,DISCH,27.49
8148988,3.7719,3.7821,3.7616,44.084,0.438,DISCH,27.5
8150027,3.7722,3.7822,3.7621,43.748,0.4371,DISCH,27.49
8151036,3.7726,3.7841,3.7624,43.676,0.4383,DISCH,27.5
8152083,3.7716,3.7835,3.7621,43.995,0.4394,DISCH,27.49
8153100,3.7728,3.7844,3.7609,43.906,0.4384,DISCH,27.48
8154154,3.7718,3.7829,3.7594,44.274,0.4383,DISCH,27.5
8155137,3.7723,3.7842,3.7607,44.021,0.4378,DISCH,27.48
8156148,3.7714,3.7824,3.7608,43.743,0.4382,DISCH,27.48
8157151,3.7716,3.783,3.7605,43.906,0.4383,DISCH,27.51
8158186,3.7701,3.7826,3.7586,44.135,0.4383,DISCH,27.52
8159170,3.77,3.7828,3.7587,43.905,0.4385,DISCH,27.48
8160180,3.7716,3.7817,3.7623,43.952,0.4378,DISCH,27.5
8161226,3.7698,3.7817,3.7571,43.917,0.4384,DISCH,27.49
8162246,3.7717,3.782,3.7598,44.196,0.4385,DISCH,27.49
8163276,3.7724,3.784,3.7601,43.645,0.438,DISCH,27.5
8164225,3.7713,3.7828,3.7587,43.655,0.4376,DISCH,27.5
8165221,3.7723,3.7834,3.7613,43.711,0.4393,DISCH,27.49
8166192,3.772,3.7848,3.7606,43.768,0.4388,DISCH,27.5
8167219,3.7701,3.7825,3.7578,43.499,0.4377,DISCH,27.53
8168180,3.7692,3.7813,3.7587,43.763,0.4385,DISCH,27.46
8169152,3.7708,3.7827,3.7587,43.726,0.4387,DISCH,27.5
8170141,3.7704,3.7822,3.7598,43.668,0.439,DISCH,27.52
8171122,3.7711,3.7838,3.7591,43.872,0.4382,DISCH,27.49
8172127,3.7692,3.7812,3.7583,43.957,0.4396,DISCH,27.52
8173092,3.7693,3.7795,3.7577,43.742,0.4375,DISCH,27.48
8174117,3.7688,3.7802,3.7569,44.152,0.4381,DISCH,27.49
8175066,3.7688,3.7797,3.7562,44.089,0.4371,DISCH,27.48
8176059,3.7702,3.7825,3.7587,43.748,0.4388,DISCH,27.53
8177068,3.7687,3.7794,3.7571,43.498,0.439,DISCH,27.52
8178090,3.7686,3.7779,3.7566,43.76,0.4373,DISCH,27.47
8179103,3.772,3.7838,3.7611,43.486,0.4374,DISCH,27.47
8180125,3.7674,3.78,3.7572,44.226,0.4394,DISCH,27.49
8181113,3.7695,3.7808,3.758,44.155,0.4376,DISCH,27.51
8182132,3.7686,3.7815,3.7586,43.805,0.4372,DISCH,27.48
8183132,3.7678,3.7806,3.7546,43.763,0.4379,DISCH,27.46
8184171,3.7693,3.7811,3.757,43.927,0.4392,DISCH,27.51
8185153,3.7695,3.7794,3.7585,43.956,0.4392,DISCH,27.51
8186171,3.7687,3.7805,3.7576,44.372,0.4384,DISCH,27.51
8187188,3.7688,3.7797,3.7574,43.852,0.4392,DISCH,27.47
8188144,3.7693,3.7808,3.7585,44.14,0.4391,DISCH,27.47
8189109,3.7672,3.777,3.7567,43.454,0.4386,DISCH,27.5
8190116,3.7686,3.7807,3.7565,43.727,0.4388,DISCH,27.5
8191070,3.7679,3.7799,3.7577,43.98,0.4373,DISCH,27.49
8192066,3.7674,3.7792,3.7559,43.888,0.4384,DISCH,27.49
8193108,3.7692,3.7816,3.759,43.844,0.4379,DISCH,27.46
8194132,3.768,3.7786,3.7571,43.979,0.438,DISCH,27.48
8195119,3.7673,3.7781,3.7549,43.772,0.4377,DISCH,27.5
8196120,3.7676,3.7794,3.7568,43.713,0.4377,DISCH,27.51
8197137,3.7685,3.7795,3.7553,43.755,0.4387,DISCH,27.51
8198157,3.7682,3.7794,3.757,44.295,0.4392,DISCH,27.46
8199107,3.768,3.779,3.7554,43.997,0.4373,DISCH,27.51
8200098,3.7684,3.7795,3.7556,43.737,0.4389,DISCH,27.51
8201075,3.7674,3.7792,3.7561,43.627,0.4369,DISCH,27.47
8202083,3.7683,3.7809,3.7576,43.837,0.4381,DISCH,27.47
8203067,3.7687,3.7794,3.7576,43.682,0.4396,DISCH,27.49
8204032,3.7687,3.7785,3.7565,43.918,0.4382,DISCH,27.52
8205051,3.7676,3.7801,3.7564,43.987,0.4384,DISCH,27.46
8206121,3.7686,3.7799,3.7581,43.936,0.4399,DISCH,27.52
8207114,3.7667,3.776,3.755,43.737,0.4388,DISCH,27.49
8208129,3.7667,3.7782,3.7553,43.629,0.4359,DISCH,27.48
8209166,3.7671,3.7779,3.7539,43.81,0.4379,DISCH,27.52
8210193,3.7679,3.7796,3.7578,43.665,0.4378,DISCH,27.49
8211192,3.7675,3.7774,3.7567,43.742,0.439,DISCH,27.51
8212184,3.7671,3.7798,3.7543,44.141,0.4396,DISCH,27.45
8213192,3.7655,3.7762,3.7548,43.692,0.4384,DISCH,27.48
8214200,3.7688,3.78,3.7578,43.863,0.4374,DISCH,27.45
8215139,3.767,3.779,3.7571,43.582,0.4374,DISCH,27.49
8216114,3.7664,3.776,3.7547,44.245,0.4395,DISCH,27.49
8217089,3.7665,3.7777,3.7543,43.797,0.439,DISCH,27.52
8218043,3.7685,3.7793,3.7575,43.581,0.4373,DISCH,27.46
8219041,3.7678,3.7813,3.7556,43.981,0.4393,DISCH,27.49
8220054,3.767,3.7783,3.7559,43.55,0.4396,DISCH,27.52
8221020,3.7651,3.7757,3.7526,43.766,0.4384,DISCH,27.52
8222019,3.7658,3.7776,3.7546,44.029,0.4376,DISCH,27.5
8222947,3.7659,3.7772,3.7537,43.7,0.4396,DISCH,27.47
8223966,3.7653,3.7776,3.7544,44.025,0.4391,DISCH,27.48
8224943,3.7661,3.7754,3.7549,44.097,0.4385,DISCH,27.48
8225938,3.7665,3.777,3.7569,43.556,0.4376,DISCH,27.51
8226921,3.7675,3.7756,3.7564,43.486,0.4378,DISCH,27.52
8227948,3.7682,3.78,3.7589,43.446,0.4375,DISCH,27.5
8228949,3.7668,3.7766,3.7552,43.363,0.4362,DISCH,27.49
8229965,3.7671,3.7789,3.7545,43.937,0.4384,DISCH,27.43
8231017,3.7655,3.7763,3.7544,43.499,0.4366,DISCH,27.46
8232024,3.7652,3.7761,3.7529,43.873,0.4384,DISCH,27.56
8233018,3.7667,3.7788,3.7559,43.458,0.4366,DISCH,27.5
8233996,3.7659,3.7787,3.7547,44.398,0.439,DISCH,27.52
8234962,3.7667,3.779,3.7557,43.667,0.4373,DISCH,27.47
8236029,3.7641,3.7746,3.7531,44.057,0.4379,DISCH,27.49
8237012,3.7646,3.7765,3.753,44.102,0.4388,DISCH,27.49
8237984,3.7652,3.7771,3.7541,43.957,0.4383,DISCH,27.49
8238964,3.7633,3.7741,3.7517,43.869,0.4384,DISCH,27.52
8239943,3.7659,3.7768,3.754,43.583,0.4376,DISCH,27.49
8240978,3.7672,3.7782,3.7563,44.011,0.4393,DISCH,27.49
8242022,3.7657,3.7753,3.7559,44.059,0.4381,DISCH,27.49
8242932,3.7655,3.7767,3.7542,43.434,0.4381,DISCH,27.46
8244009,3.766,3.7755,3.7541,44.084,0.4384,DISCH,27.5
8245041,3.764,3.7755,3.7535,43.686,0.4366,DISCH,27.49
8246052,3.7643,3.7764,3.7528,43.586,0.4372,DISCH,27.51
8247075,3.7649,3.7765,3.7552,44.068,0.4393,DISCH,27.48
8248115,3.7628,3.7725,3.7494,43.806,0.4382,DISCH,27.44
8249084,3.7653,3.7762,3.7527,43.914,0.4404,DISCH,27.5
8250058,3.7646,3.7745,3.7539,44.225,0.4384,DISCH,27.51
8251019,3.7643,3.7764,3.7547,43.414,0.4373,DISCH,27.48
8252013,3.7639,3.7738,3.7524,43.995,0.4371,DISCH,27.42
8252984,3.7649,3.7757,3.7532,43.397,0.4373,DISCH,27.52
8253984,3.7619,3.7724,3.7507,43.956,0.4385,DISCH,27.5
8255045,3.7645,3.7754,3.7547,44.188,0.4382,DISCH,27.48
8256032,3.7666,3.7772,3.7557,44.081,0.4379,DISCH,27.51
8257000,3.7638,3.7761,3.7517,43.833,0.4389,DISCH,27.49
8258012,3.763,3.7746,3.7513,43.997,0.44,DISCH,27.48
8259024,3.7641,3.7744,3.753,43.611,0.4371,DISCH,27.47
8260071,3.7645,3.7747,3.7526,43.948,0.439,DISCH,27.53
8261027,3.7634,3.7749,3.7525,43.668,0.4385,DISCH,27.5
8262039,3.763,3.7738,3.7498,43.451,0.437,DISCH,27.51
8263010,3.7635,3.7746,3.753,43.966,0.4389,DISCH,27.45
8264058,3.7648,3.7775,3.7537,43.77,0.4375,DISCH,27.49
8265061,3.7632,3.7734,3.7504,44.253,0.4395,DISCH,27.5
8266009,3.7633,3.7744,3.7535,43.969,0.438,DISCH,27.48
8267039,3.7627,3.7726,3.7526,43.668,0.4392,DISCH,27.52
8268074,3.7634,3.7744,3.7523,43.748,0.4388,DISCH,27.5
8269064,3.7637,3.7751,3.7531,43.71,0.4382,DISCH,27.5
8270018,3.7635,3.7744,3.7539,43.735,0.4375,DISCH,27.51
8271034,3.7614,3.7715,3.7491,43.608,0.4382,DISCH,27.53
8272055,3.7626,3.7729,3.7514,43.976,0.438,DISCH,27.48
8273075,3.7638,3.7759,3.7522,43.909,0.4378,DISCH,27.51
8274106,3.7635,3.7748,3.7523,44.389,0.4385,DISCH,27.48
8275074,3.7647,3.7771,3.7547,44.2,0.4388,DISCH,27.48
8276034,3.7622,3.7743,3.7505,43.903,0.4384,DISCH,27.48
8277096,3.7624,3.7734,3.7511,43.457,0.4378,DISCH,27.49
8278103,3.7609,3.7737,3.7488,43.584,0.4378,DISCH,27.52
8279153,3.7632,3.7751,3.7515,43.801,0.4364,DISCH,27.47
8280157,3.762,3.7758,3.7492,43.747,0.4385,DISCH,27.48
8281182,3.762,3.7734,3.7509,44.179,0.4398,DISCH,27.47
8282185,3.7633,3.7742,3.7519,43.378,0.438,DISCH,27.51
8283215,3.7638,3.774,3.7526,43.824,0.439,DISCH,27.5
8284225,3.7621,3.7731,3.7514,43.787,0.4387,DISCH,27.48
8285223,3.7619,3.7716,3.7507,44.046,0.4384,DISCH,27.48
8286202,3.761,3.7733,3.7498,43.666,0.4384,DISCH,27.46
8287226,3.7635,3.7745,3.7513,44.034,0.4387,DISCH,27.51
8288214,3.7624,3.7738,3.7515,43.639,0.4386,DISCH,27.51
8289201,3.7603,3.773,3.751,43.798,0.4383,DISCH,27.5
8290152,3.7612,3.7724,3.7524,44.149,0.4402,DISCH,27.47
8291078,3.764,3.7758,3.7537,43.742,0.4376,DISCH,27.48
8292076,3.7637,3.7748,3.753,43.797,0.439,DISCH,27.46
8293124,3.7634,3.7745,3.7539,43.609,0.4369,DISCH,27.46
8294091,3.7604,3.771,3.7498,44.043,0.4376,DISCH,27.52
8295097,3.7611,3.7711,3.7503,43.93,0.4387,DISCH,27.48
8296104,3.762,3.7731,3.7509,43.856,0.4372,DISCH,27.51
8297086,3.7613,3.7715,3.7505,43.557,0.4368,DISCH,27.49
8298089,3.7613,3.7739,3.7502,43.968,0.4391,DISCH,27.46
8299074,3.7614,3.7723,3.7496,43.802,0.4383,DISCH,27.46
8300078,3.763,3.7743,3.7492,44.349,0.438,DISCH,27.47
8301074,3.7606,3.773,3.748,44.25,0.4365,DISCH,27.49
8302113,3.7616,3.7729,3.7508,43.503,0.4393,DISCH,27.46
8303163,3.7606,3.7722,3.7521,43.557,0.4379,DISCH,27.48
8304128,3.7605,3.77,3.7489,43.422,0.4382,DISCH,27.49
8305137,3.7586,3.7703,3.7467,43.906,0.4396,DISCH,27.5
8306178,3.761,3.7715,3.7499,44.003,0.4404,DISCH,27.48
8307202,3.7611,3.7723,3.7492,43.778,0.438,DISCH,27.49
8308248,3.7608,3.7716,3.7509,44.131,0.4389,DISCH,27.52
8309241,3.7599,3.7719,3.7487,43.889,0.4382,DISCH,27.5
8310209,3.7601,3.7714,3.7482,44.351,0.4396,DISCH,27.49
8311207,3.7592,3.7708,3.7479,43.842,0.4382,DISCH,27.5
8312196,3.761,3.7715,3.7491,44.016,0.4397,DISCH,27.5
8313250,3.7609,3.7736,3.7481,43.912,0.439,DISCH,27.48
8314179,3.7615,3.7734,3.7504,43.712,0.4356,DISCH,27.5
8315221,3.7619,3.7732,3.751,43.965,0.4382,DISCH,27.52
8316250,3.7596,3.7714,3.747,43.819,0.4375,DISCH,27.52
8317242,3.7592,3.7703,3.7482,43.836,0.4389,DISCH,27.48
8318208,3.7579,3.7694,3.7467,44.171,0.4395,DISCH,27.51
8319202,3.7611,3.7733,3.7525,43.855,0.4379,DISCH,27.48
8320190,3.7596,3.7706,3.7471,44.143,0.4369,DISCH,27.46
8321172,3.7598,3.7698,3.7491,43.717,0.4378,DISCH,27.48
8322204,3.7595,3.7716,3.7497,43.384,0.4371,DISCH,27.5
8323125,3.7602,3.7703,3.7487,43.757,0.4377,DISCH,27.5
8324103,3.7597,3.7714,3.7476,44.018,0.4374,DISCH,27.5
8325130,3.7578,3.7696,3.7472,43.711,0.4378,DISCH,27.53
8326114,3.7588,3.7699,3.7483,43.979,0.4397,DISCH,27.48
8327137,3.7589,3.7711,3.7473,43.913,0.4385,DISCH,27.45
8328075,3.7585,3.7704,3.7476,43.48,0.4388,DISCH,27.47
8329129,3.7587,3.772,3.7474,43.671,0.4375,DISCH,27.49
8330120,3.7584,3.7703,3.746,43.957,0.4382,DISCH,27.51
8331088,3.7597,3.772,3.7484,43.994,0.4395,DISCH,27.51
8332075,3.7586,3.7697,3.7492,43.637,0.4382,DISCH,27.5
8333103,3.7589,3.7701,3.7477,43.664,0.4392,DISCH,27.51
8334071,3.7604,3.7718,3.7476,44.017,0.4386,DISCH,27.47
8335048,3.76,3.7724,3.7487,43.751,0.4378,DISCH,27.5
8336033,3.7577,3.7685,3.7442,43.555,0.437,DISCH,27.47
8337012,3.7587,3.7694,3.7447,43.654,0.4388,DISCH,27.45
8338066,3.7592,3.7706,3.7474,43.738,0.4385,DISCH,27.51
8339097,3.7587,3.7698,3.7477,44.168,0.4378,DISCH,27.47
8340064,3.7592,3.7705,3.7467,43.872,0.4387,DISCH,27.51
8341046,3.7567,3.7681,3.7451,44.024,0.4378,DISCH,27.51
8342042,3.7561,3.7689,3.744,43.658,0.4391,DISCH,27.51
8343063,3.7575,3.7683,3.7482,43.886,0.4385,DISCH,27.51
8344060,3.7576,3.7699,3.7461,44.19,0.4394,DISCH,27.46
8345065,3.7582,3.7694,3.7465,43.805,0.4372,DISCH,27.47
8346063,3.7562,3.7676,3.7451,43.707,0.4381,DISCH,27.49
8347072,3.7579,3.7699,3.7471,43.985,0.4389,DISCH,27.51
8348080,3.7562,3.7687,3.7461,43.921,0.4382,DISCH,27.47
8349092,3.7566,3.7687,3.7431,43.781,0.4392,DISCH,27.53
8350048,3.7579,3.7702,3.7472,43.767,0.4393,DISCH,27.51
8351029,3.7569,3.7679,3.7458,43.976,0.4391,DISCH,27.5
8352036,3.7579,3.7713,3.7469,43.89,0.4386,DISCH,27.49
8353080,3.7565,3.7672,3.7457,43.738,0.4394,DISCH,27.5
8354055,3.7583,3.7673,3.7471,43.445,0.4375,DISCH,27.5
8355043,3.7557,3.7661,3.7453,43.801,0.4389,DISCH,27.46
8355976,3.7584,3.7682,3.7466,44.142,0.439,DISCH,27.49
8356994,3.7548,3.7656,3.7431,43.627,0.4392,DISCH,27.48
8358023,3.7563,3.7673,3.7453,44.183,0.4383,DISCH,27.49
8359050,3.7565,3.7689,3.7448,43.552,0.4378,DISCH,27.47
8360072,3.7562,3.7678,3.746,43.564,0.4388,DISCH,27.49
8361097,3.7567,3.7675,3.7457,44.172,0.4384,DISCH,27.52
8362114,3.7563,3.7663,3.7444,43.934,0.4388,DISCH,27.47
8363127,3.7561,3.7664,3.7427,43.601,0.437,DISCH,27.49
8364126,3.7554,3.7648,3.7431,43.675,0.4373,DISCH,27.49
8365111,3.7545,3.7647,3.7436,44.188,0.4389,DISCH,27.52
8366092,3.7566,3.77,3.7455,44.287,0.4386,DISCH,27.48
8367082,3.7562,3.7678,3.7445,43.698,0.4387,DISCH,27.5
8368070,3.7557,3.7664,3.7439,43.62,0.4399,DISCH,27.5
8369104,3.7568,3.7695,3.7471,43.786,0.4382,DISCH,27.48
8370118,3.7567,3.7681,3.7454,43.6,0.4399,DISCH,27.49
8371153,3.7556,3.7679,3.7444,43.806,0.438,DISCH,27.49
8372119,3.7554,3.7675,3.7434,43.807,0.4392,DISCH,27.49
8373145,3.7553,3.7666,3.7437,43.857,0.439,DISCH,27.48
8374126,3.7571,3.7686,3.7463,43.741,0.4388,DISCH,27.49
8375135,3.7547,3.7661,3.7435,43.747,0.4378,DISCH,27.47
8376133,3.7548,3.7664,3.745,43.961,0.4383,DISCH,27.48
8377114,3.7557,3.7662,3.7435,44.147,0.4381,DISCH,27.47
8378060,3.7552,3.7655,3.7428,43.585,0.4369,DISCH,27.48
8379073,3.7542,3.7654,3.7412,43.847,0.4376,DISCH,27.52
8380057,3.7552,3.7665,3.7462,43.998,0.4374,DISCH,27.49
8381013,3.7555,3.7678,3.7431,43.71,0.4385,DISCH,27.52
8382044,3.7553,3.7667,3.7446,43.822,0.4381,DISCH,27.48
8383080,3.7554,3.7671,3.7444,43.883,0.4383,DISCH,27.48
8384063,3.7548,3.7656,3.7431,44.109,0.439,DISCH,27.48
8385037,3.7561,3.7669,3.7443,43.914,0.4379,DISCH,27.5
8386008,3.7549,3.7668,3.7439,43.759,0.4379,DISCH,27.52
8387024,3.7543,3.7664,3.7429,43.446,0.4394,DISCH,27.5
8388068,3.7542,3.7668,3.744,44.052,0.4382,DISCH,27.48
8389080,3.754,3.7652,3.742,43.627,0.4383,DISCH,27.49
8390047,3.7535,3.764,3.7402,44.088,0.4401,DISCH,27.49
8391037,3.7545,3.7667,3.7426,44.047,0.4383,DISCH,27.54
8392013,3.7549,3.7669,3.7433,43.844,0.4388,DISCH,27.49
8393004,3.7537,3.7645,3.741,43.671,0.4388,DISCH,27.46
8393981,3.7534,3.7651,3.7433,43.596,0.4378,DISCH,27.49
8395000,3.7528,3.7626,3.7417,43.922,0.4391,DISCH,27.51
8396013,3.7548,3.7663,3.7423,43.793,0.4383,DISCH,27.45
8396993,3.7549,3.7648,3.7446,44.004,0.4383,DISCH,27.48
8398000,3.754,3.7652,3.7426,44.174,0.439,DISCH,27.48
8399006,3.7547,3.7672,3.7421,43.538,0.4385,DISCH,27.51
8400037,3.7525,3.7635,3.7381,44.091,0.4382,DISCH,27.48
8401035,3.753,3.7633,3.7401,43.843,0.4369,DISCH,27.5
8402083,3.7535,3.7648,3.7408,43.409,0.4379,DISCH,27.5
8403056,3.7542,3.7654,3.7426,43.697,0.4381,DISCH,27.53
8404021,3.7541,3.765,3.7419,43.877,0.4394,DISCH,27.48
8404999,3.7548,3.766,3.744,43.549,0.4379,DISCH,27.47
8405994,3.7525,3.7655,3.742,43.767,0.4377,DISCH,27.44
8406995,3.7515,3.7618,3.738,43.691,0.4399,DISCH,27.5
8407983,3.7527,3.7623,3.742,43.61,0.4382,DISCH,27.48
8408990,3.754,3.7663,3.7421,44.006,0.4398,DISCH,27.5
8409984,3.7534,3.7642,3.7425,44.134,0.438,DISCH,27.49
8411000,3.7537,3.7638,3.7425,44.02,0.4374,DISCH,27.48
8412038,3.7515,3.7642,3.7406,43.735,0.4375,DISCH,27.48
8413050,3.7535,3.7656,3.7402,44.241,0.4404,DISCH,27.47
8414038,3.7511,3.7639,3.7404,43.832,0.4376,DISCH,27.53
8415024,3.7541,3.7678,3.7437,43.975,0.4375,DISCH,27.5
8416010,3.7519,3.7632,3.7381,43.9,0.4382,DISCH,27.48
8417013,3.7519,3.7644,3.7402,43.53,0.4386,DISCH,27.5
8417993,3.7508,3.7604,3.7394,44.065,0.4396,DISCH,27.47
8419003,3.7514,3.7638,3.7382,43.974,0.4382,DISCH,27.46
8420000,3.7535,3.7647,3.7424,43.871,0.4389,DISCH,27.49
8421004,3.7521,3.7648,3.7405,43.572,0.4381,DISCH,27.51
8422015,3.7522,3.7622,3.7398,43.937,0.438,DISCH,27.52
8423050,3.752,3.7612,3.7417,43.74,0.4384,DISCH,27.52
8424092,3.7526,3.7642,3.7409,43.908,0.4387,DISCH,27.5
8425097,3.752,3.762,3.7393,43.854,0.4379,DISCH,27.53
8426057,3.7508,3.7627,3.7403,44.084,0.4388,DISCH,27.46
8427045,3.7512,3.7627,3.7396,43.546,0.4393,DISCH,27.47
8428062,3.7522,3.7642,3.7408,43.427,0.4383,DISCH,27.51
8429069,3.7509,3.7621,3.7407,43.878,0.4392,DISCH,27.51
8430094,3.7505,3.7634,3.7406,43.418,0.4379,DISCH,27.51
8431127,3.7516,3.7629,3.7403,43.803,0.4379,DISCH,27.49
8432158,3.7535,3.7669,3.7415,43.851,0.4376,DISCH,27.47
8433142,3.7508,3.7636,3.7383,43.359,0.4383,DISCH,27.5
8434183,3.7528,3.7633,3.7405,43.818,0.4384,DISCH,27.48
8435146,3.751,3.7622,3.7414,43.847,0.4381,DISCH,27.49
8436133,3.7506,3.7616,3.7372,43.659,0.4385,DISCH,27.5
8437141,3.7494,3.7615,3.7384,43.901,0.4381,DISCH,27.5
8438155,3.7508,3.7618,3.7397,43.988,0.4382,DISCH,27.5
8439137,3.751,3.7643,3.7401,43.574,0.4377,DISCH,27.51
8440149,3.7526,3.7624,3.7421,43.911,0.4387,DISCH,27.48
8441146,3.75,3.7615,3.7389,43.914,0.4382,DISCH,27.49
8442077,3.751,3.7629,3.7389,44.098,0.4392,DISCH,27.49
8443085,3.7496,3.7611,3.7379,43.64,0.4377,DISCH,27.5
8444173,3.7499,3.7612,3.737,43.937,0.4366,DISCH,27.54
8445183,3.7522,3.7642,3.7401,43.995,0.4383,DISCH,27.49
8446157,3.752,3.7625,3.7393,44.321,0.4386,DISCH,27.49
8447129,3.7501,3.7613,3.7399,43.802,0.4382,DISCH,27.53
8448168,3.7509,3.7625,3.7403,44.01,0.4379,DISCH,27.49
8449181,3.7488,3.7607,3.7367,44.044,0.4384,DISCH,27.49
8450198,3.7518,3.7639,3.7416,43.97,0.4373,DISCH,27.49
8451243,3.7504,3.7632,3.7388,44.056,0.44,DISCH,27.48
