t_ms,v_bat_v,v_bus_v,v_ads_v,vsh_mv,i_a,mode,t_c,time_s,dt_s,p_w,ah_accum,soc_gt
5553245,3.943960000000001,3.956,3.9327,43.527,0.43838,DISCH,27.47,5553.245,0.988999999999578,1.728952644,0.6762674627111089,0.7874055433638147
5554272,3.94404,3.9547,3.9338,43.705,0.4377399999999999,DISCH,27.45800000000001,5554.272,1.0270000000000437,1.726464316,0.6763923402055534,0.7873662863175404
5555287,3.944,3.9573,3.9334,43.659,0.43766,DISCH,27.454,5555.287,1.0150000000003274,1.726131244,0.676515736011109,0.7873274950615954
5556327,3.94376,3.9564,3.9331,43.819,0.43768,DISCH,27.456,5556.327,1.0399999999999636,1.726105122,0.676642176899998,0.7872877465396686
5557278,3.94382,3.9543,3.932,43.716,0.4380799999999999,DISCH,27.46,5557.278,0.9510000000000218,1.7277090999999998,0.6767579030333313,0.7872513663561005
5558297,3.94362,3.954,3.931,43.671,0.43814,DISCH,27.458,5558.297,1.0189999999993231,1.727858206,0.6768819209944422,0.7872123795165594
5559320,3.94354,3.955,3.932,43.925,0.43848,DISCH,27.47,5559.32,1.0230000000001382,1.729163754,0.6770065223944423,0.7871732092645664
5560322,3.9432,3.9561,3.933,43.499,0.4387,DISCH,27.464,5560.322,1.0020000000004077,1.729882094,0.6771286272277756,0.7871348238444087
5561326,3.94332,3.9537,3.9317,43.682,0.43878,DISCH,27.464,5561.326,1.0039999999999054,1.730250058,0.6772509980944422,0.7870963547928255
5562346,3.9430200000000006,3.9536,3.9292,43.915,0.43828,DISCH,27.464,5562.346,1.019999999999527,1.7281466180000002,0.6773751774277755,0.7870573172235927
5563389,3.9427,3.9551,3.9331,43.906,0.4382399999999999,DISCH,27.466,5563.389,1.0430000000005748,1.727848758,0.6775021452944423,0.7870174030385806
5564372,3.94276,3.9531,3.9319,43.417,0.43816,DISCH,27.466,5564.372,0.9830000000001746,1.72755963,0.6776217873166646,0.7869797918387113
5565370,3.94324,3.9545,3.9311,43.925,0.43818,DISCH,27.484,5565.37,0.9979999999995924,1.72784939,0.6777432605499978,0.7869416049711474
5566389,3.94298,3.9542,3.933,43.58,0.43828,DISCH,27.48,5566.389,1.0190000000002328,1.728129736,0.6778673181388868,0.7869026056740412
5567435,3.94294,3.9571,3.934,43.781,0.43868,DISCH,27.472,5567.435,1.0460000000002765,1.729689224,0.6779947790499978,0.7868625364933781
5568389,3.9427,3.9544,3.9299,43.759,0.43894,DISCH,27.476,5568.389,0.9539999999997236,1.7306088900000005,0.6781110981499978,0.7868259699021631
5569398,3.942520000000001,3.9542,3.9322,44.214,0.43918,DISCH,27.472,5569.398,1.0090000000000146,1.73147613,0.6782341905444423,0.7867872740278887
5570341,3.94246,3.9535,3.9291,43.834,0.43918,DISCH,27.462,5570.341,0.943000000000211,1.731449766,0.6783492313055534,0.78675110930099
5571380,3.94324,3.9559,3.931,44.174,0.4391999999999999,DISCH,27.468,5571.38,1.03899999999976,1.731870636,0.6784759893055534,0.7867112610905996
5572345,3.94294,3.9566,3.9322,44.053,0.43902,DISCH,27.472,5572.345,0.9650000000001456,1.731029316,0.6785936710555535,0.7866742661306514
5573319,3.94332,3.958,3.9349,43.782,0.43898,DISCH,27.462,5573.319,0.97400000000016,1.731038446,0.6787124395333313,0.7866369295421107
5574300,3.943680000000001,3.9519,3.9304,43.832,0.4391,DISCH,27.46,5574.3,0.9809999999997672,1.731669814,0.6788320942833312,0.7865993143410804
5575317,3.94288,3.955,3.9311,43.747,0.43882,DISCH,27.464,5575.317,1.0169999999998254,1.7302149540000002,0.6789560609333313,0.7865603436319292
5576348,3.94202,3.9544,3.9327,43.923,0.43878,DISCH,27.462,5576.348,1.030999999999949,1.72968018,0.6790817226499979,0.7865208400540583
5577323,3.94206,3.9515,3.9283,44.06,0.43874,DISCH,27.458,5577.323,0.9750000000003638,1.7295400879999998,0.6792005480666646,0.7864834855659546
5578273,3.94176,3.9543,3.9298,44.268,0.4385,DISCH,27.462,5578.273,0.949999999999818,1.72846241,0.6793162633444423,0.7864471087949872
5579287,3.94134,3.9522,3.9311,44.069,0.43828,DISCH,27.468,5579.287,1.0140000000001237,1.72741052,0.679439712211109,0.7864083008585148
5580267,3.9414,3.9503,3.931,43.882,0.4383,DISCH,27.47000000000001,5580.267,0.9799999999995634,1.7275156159999998,0.679559027211109,0.78637079246281
5581260,3.94094,3.9514,3.9292,43.854,0.43822,DISCH,27.47,5581.26,0.9930000000003928,1.726998854,0.6796799028944424,0.78633279344373
5582262,3.94102,3.95,3.9288,43.79,0.43814,DISCH,27.474,5582.262,1.001999999999498,1.726718622,0.679801851861109,0.786294457022513
5583266,3.941,3.9501,3.9291,43.754,0.43818,DISCH,27.472,5583.266,1.0039999999999054,1.726867532,0.6799240553944422,0.786256040574583
5584277,3.940700000000001,3.9533,3.9305,43.959,0.4380799999999999,DISCH,27.468,5584.277,1.011000000000422,1.7263419020000002,0.6800470828611089,0.7862173651112945
5585282,3.9408600000000007,3.9536,3.9322,43.761,0.4382400000000001,DISCH,27.462,5585.282,1.0050000000001091,1.727042654,0.680169424861109,0.7861789051343653
5586332,3.94108,3.9515,3.9282,44.098,0.4382799999999999,DISCH,27.46,5586.332,1.050000000000182,1.727296608,0.6802972565277756,0.7861387194013316
5587305,3.94054,3.9522,3.9297,43.97,0.43828,DISCH,27.456,5587.305,0.9729999999999565,1.727059926,0.6804157138722201,0.7861014806220536
5588311,3.940420000000001,3.9515,3.9284,43.471,0.43852,DISCH,27.46,5588.311,1.0059999999994034,1.727953218,0.6805382558499977,0.7860629577792182
5589306,3.940700000000001,3.9507,3.928,44.124,0.43854,DISCH,27.468,5589.306,0.9949999999998907,1.728154746,0.6806594634333311,0.7860248544225734
5590324,3.94078,3.9514,3.9308,44.204,0.4382,DISCH,27.466,5590.324,1.018000000000029,1.726849578,0.6807833766555532,0.7859859005092168
5591355,3.9406000000000008,3.9537,3.9316,44.01,0.43814,DISCH,27.458,5591.355,1.030999999999949,1.72653435,0.680908855083331,0.7859464545508588
5592359,3.941300000000001,3.9519,3.9311,43.813,0.43798,DISCH,27.454,5592.359,1.004000000000815,1.7262103760000005,0.6810310028388865,0.7859080556374798
5593295,3.9409800000000006,3.9504,3.9289,43.593,0.43768,DISCH,27.456,5593.295,0.9359999999996944,1.724888044,0.6811447996388865,0.7858722819677457
5594285,3.94056,3.9538,3.9305,43.677,0.4375,DISCH,27.446000000000005,5594.285,0.9899999999997816,1.7239948479999998,0.6812651121388865,0.7858344599934909
5595250,3.94024,3.9509,3.9269,43.817,0.43784,DISCH,27.444,5595.25,0.9650000000001456,1.72519468,0.681382477583331,0.7857975644687683
5596254,3.9408600000000007,3.9497,3.9284,43.535,0.438,DISCH,27.448,5596.254,1.0039999999999054,1.726096932,0.6815046309166642,0.7857591638019342
5597254,3.94056,3.9523,3.9268,43.762,0.43788,DISCH,27.452,5597.254,1.0,1.725492774,0.6816262642499976,0.7857209266046201
5598256,3.9408600000000007,3.9545,3.9322,43.943,0.43814,DISCH,27.448,5598.256,1.0020000000004077,1.7266486880000005,0.6817482132166642,0.785682590183403
5599247,3.94132,3.9541,3.9287,43.691,0.4383599999999999,DISCH,27.446000000000005,5599.247,0.9909999999999854,1.727717088,0.6818688839833309,0.7856446555828406
5600231,3.9411,3.9516,3.9283,43.687,0.43822,DISCH,27.448,5600.231,0.9839999999994689,1.727069028,0.6819886641166643,0.7856070009657461
5601255,3.940620000000001,3.9516,3.931,43.737,0.43822,DISCH,27.452000000000005,5601.255,1.024000000000342,1.7268585,0.6821133133611087,0.78556781567316
5602259,3.94038,3.9503,3.927,43.882,0.4386599999999999,DISCH,27.456,5602.259,1.0039999999999054,1.7284871119999998,0.6822356507611086,0.7855293571423074
5603258,3.93994,3.9522,3.9289,43.915,0.43844,DISCH,27.458,5603.258,0.9989999999997964,1.727427482,0.6823573178611085,0.7854911093299534
5604251,3.9396,3.9509,3.9284,44.242,0.4383599999999999,DISCH,27.458,5604.251,0.9930000000003928,1.726963184,0.6824782321611086,0.7854530981711656
5605265,3.9398,3.9507,3.9276,43.853,0.43816,DISCH,27.458,5605.265,1.0140000000001237,1.726262764,0.6826016472277753,0.7854143008602119
5606255,3.9397600000000006,3.95,3.9287,43.514,0.4381199999999999,DISCH,27.45,5606.255,0.9899999999997816,1.7260876200000002,0.6827221302277753,0.7853764252868164
5607275,3.939740000000001,3.9517,3.9293,43.83,0.43804,DISCH,27.444,5607.275,1.019999999999527,1.72576367,0.6828462415611086,0.785337409094367
5608290,3.94022,3.9538,3.9276,44.111,0.4383,DISCH,27.442,5608.29,1.0150000000003274,1.7269985,0.6829698178111085,0.7852985611131015
5609327,3.94014,3.9514,3.9293,43.887,0.43848,DISCH,27.448,5609.327,1.037000000000262,1.7276725979999998,0.6830961244111086,0.7852588548068289
5610332,3.94016,3.9516,3.9309,43.94,0.43868,DISCH,27.452,5610.332,1.0050000000001091,1.728469422,0.6832185892444419,0.7852203562154652
5611328,3.9400400000000007,3.9531,3.9265,43.879,0.4384599999999999,DISCH,27.454,5611.328,0.9960000000000946,1.727550146,0.6833398965111086,0.785182221521923
5612365,3.94034,3.951,3.9289,43.736,0.4382400000000001,DISCH,27.464,5612.365,1.0369999999993524,1.726814714,0.6834661339777751,0.7851425369487136
5613359,3.94046,3.9495,3.9273,43.821,0.43822,DISCH,27.462,5613.359,0.9940000000005966,1.7267885719999998,0.6835871313888863,0.7851044996627462
5614332,3.94018,3.9523,3.9282,43.879,0.43832,DISCH,27.46,5614.332,0.9729999999999565,1.727059482,0.6837055995444418,0.7850672574848392
5615271,3.93982,3.9527,3.9301,43.722,0.43834,DISCH,27.462,5615.271,0.938999999999396,1.726980502,0.683819933227775,0.7850313150380652
5616227,3.9398,3.9501,3.9261,43.854,0.43892,DISCH,27.47,5616.227,0.956000000000131,1.72925655,0.6839364908722195,0.7849946734569546
5617247,3.939400000000001,3.9507,3.9267,44.367,0.43894,DISCH,27.468,5617.247,1.0200000000004366,1.729160292,0.6840608572055529,0.7849555771015675
5618275,3.93892,3.9507,3.9264,44.341,0.43904,DISCH,27.474,5618.275,1.027999999999338,1.729343502,0.6841862275166639,0.7849161651312472
5619272,3.93932,3.9497,3.9277,43.657,0.4386,DISCH,27.476,5619.272,0.9970000000002984,1.72778557,0.6843076953499972,0.7848779799612514
5620263,3.93946,3.9516,3.9266,43.551,0.4385,DISCH,27.47,5620.263,0.9909999999999854,1.727453002,0.6844284046555529,0.7848400332454317
5621257,3.93946,3.9524,3.9296,43.63,0.4381,DISCH,27.47,5621.257,0.9939999999996872,1.725877282,0.6845493689333306,0.784802006375407
5622241,3.93934,3.9499,3.9289,43.847,0.43854,DISCH,27.468,5622.241,0.9840000000003783,1.727557698,0.6846692365333306,0.784764324261901
5623234,3.9394,3.9503,3.9281,43.762,0.4380799999999999,DISCH,27.466,5623.234,0.9930000000003928,1.725771852,0.6847900735999973,0.7847263373825285
5624240,3.93926,3.9481,3.9278,43.772,0.4386599999999999,DISCH,27.464,5624.24,1.0059999999994034,1.727995598,0.6849126546999973,0.7846878022410567
5625287,3.939200000000001,3.9517,3.9287,43.718,0.43886,DISCH,27.468,5625.287,1.0470000000004802,1.72875713,0.685040289816664,0.7846476782963578
5626268,3.93938,3.9504,3.929,44.095,0.43868,DISCH,27.468,5626.268,0.9809999999997672,1.72812677,0.6851598301166639,0.7846100990743401
5627285,3.93894,3.9496,3.9279,44.061,0.43848,DISCH,27.462,5627.285,1.0169999999998254,1.7271459540000005,0.685283700716664,0.7845711585598953
5628277,3.93866,3.9523,3.9298,43.695,0.43864,DISCH,27.452000000000005,5628.277,0.9920000000001892,1.72765365,0.6854045704055529,0.7845331614252555
5629270,3.938520000000001,3.946,3.9265,43.824,0.4382400000000001,DISCH,27.46,5629.27,0.9930000000003928,1.726016462,0.6855254516055529,0.7844951606719316
5630297,3.9384,3.9502,3.9265,43.638,0.4381199999999999,DISCH,27.456,5630.297,1.0269999999991342,1.7254911980000005,0.6856504375055528,0.7844558695468031
5631286,3.93802,3.9494,3.9273,43.608,0.4381,DISCH,27.45,5631.286,0.9890000000004876,1.725246258,0.6857707933111085,0.7844180339588207
5632298,3.93832,3.952,3.9257,43.845,0.4381199999999999,DISCH,27.454,5632.298,1.0119999999997162,1.725456684,0.6858939537111084,0.7843793167060163
5633320,3.93832,3.9515,3.9257,43.943,0.43838,DISCH,27.46,5633.32,1.0219999999999343,1.726480616,0.6860184049222195,0.7843401936680725
5634328,3.93806,3.9497,3.9282,43.547,0.43854,DISCH,27.448,5634.328,1.0080000000007203,1.7269967000000002,0.6861411961222196,0.7843015924786273
5635322,3.9384800000000006,3.9495,3.9267,43.946,0.4386,DISCH,27.456,5635.322,0.9939999999996872,1.727417174,0.6862622984555529,0.7842635222088421
5636354,3.938520000000001,3.9501,3.9258,43.711,0.43914,DISCH,27.46,5636.354,1.0320000000001528,1.729561452,0.6863881852555528,0.7842239478727704
5637351,3.93858,3.9517,3.9282,43.932,0.43914,DISCH,27.458,5637.351,0.9969999999993888,1.7295877919999998,0.6865098026388861,0.7841857156895694
5638304,3.93838,3.9482,3.927,43.813,0.43868,DISCH,27.464,5638.304,0.9530000000004292,1.7276888200000002,0.6866259309833306,0.784149209065122
5639333,3.93824,3.9485,3.9251,43.742,0.43868,DISCH,27.46,5639.333,1.0289999999995416,1.72762736,0.6867513203499972,0.7841097911044121
5640367,3.93796,3.9468,3.9251,43.584,0.43876,DISCH,27.454,5640.367,1.0340000000005602,1.7278197079999995,0.6868773419722195,0.7840701743850252
5641329,3.93774,3.9481,3.925,43.677,0.43842,DISCH,27.446,5641.329,0.9619999999995344,1.726384214,0.6869944975388861,0.7840333448384172
5642394,3.9377,3.9506,3.9299,43.919,0.4382,DISCH,27.45,5642.394,1.065000000000509,1.7255003159999998,0.6871241317055528,0.7839925924634419
5643399,3.9377,3.9486,3.9252,43.686,0.43836,DISCH,27.444,5643.399,1.0050000000001091,1.726130268,0.6872465072055527,0.7839541219553035
5644405,3.93782,3.9486,3.9259,43.7,0.43834,DISCH,27.45,5644.405,1.0059999999994034,1.7261041980000005,0.6873689988833304,0.7839156149250003
5645442,3.93784,3.9484,3.9264,43.923,0.43818,DISCH,27.448,5645.442,1.037000000000262,1.7254827039999998,0.6874952190666637,0.7838759357850567
5646425,3.93824,3.9492,3.9254,44.001,0.43806,DISCH,27.458,5646.425,0.9830000000001746,1.725185256,0.6876148337833304,0.7838383331690835
5647394,3.9383,3.9504,3.9292,43.896,0.43822,DISCH,27.45,5647.394,0.9690000000000508,1.725841642,0.6877327879999972,0.7838012525552984
5648394,3.9385400000000006,3.9503,3.9284,43.394,0.43854,DISCH,27.452,5648.394,1.0,1.727207002,0.6878546046666638,0.7837629577244997
5649420,3.9385400000000006,3.9499,3.9267,43.634,0.43862,DISCH,27.456,5649.42,1.02599999999984,1.727522002,0.6879796113666639,0.7837236600605904
5650416,3.9381400000000006,3.9475,3.926,43.921,0.43854,DISCH,27.458,5650.416,0.9960000000000946,1.727031786,0.6881009407666638,0.7836855184091148
5651428,3.93802,3.9477,3.9258,44.019,0.4387399999999999,DISCH,27.448,5651.428,1.0119999999997162,1.727767034,0.6882242754555526,0.7836467463660779
5652474,3.9379,3.9486,3.9252,43.973,0.43872,DISCH,27.462,5652.474,1.0460000000002765,1.727635638,0.688351747988886,0.783606673531801
5653491,3.93728,3.9491,3.926,43.831,0.4385,DISCH,27.454,5653.491,1.0169999999998254,1.726497444,0.688475624238886,0.7835677312411972
5654486,3.93728,3.9484,3.9273,44.293,0.4386199999999999,DISCH,27.446,5654.486,0.9949999999998907,1.726969944,0.6885968539333304,0.7835296209336049
5655501,3.93698,3.9471,3.9242,43.744,0.4389599999999999,DISCH,27.452,5655.501,1.0150000000003274,1.728176772,0.6887206162666637,0.7834907144543525
5656481,3.936760000000001,3.9489,3.9255,43.651,0.4387999999999999,DISCH,27.464,5656.481,0.9799999999995634,1.7274502480000002,0.6888400673777748,0.7834531632701517
5657452,3.93646,3.947,3.9254,44.23,0.439,DISCH,27.464,5657.452,0.9710000000004584,1.728105888,0.6889584754333303,0.7834159399855488
5658441,3.93668,3.9489,3.9264,43.73,0.43904,DISCH,27.47,5658.441,0.988999999999578,1.7283597700000002,0.6890790894777747,0.7833780232164371
5659416,3.93648,3.9476,3.9234,43.875,0.43892,DISCH,27.48,5659.416,0.9750000000003638,1.72779941,0.6891979636444414,0.7833406534030658
5660400,3.937040000000001,3.9473,3.9256,44.138,0.43886,DISCH,27.47,5660.4,0.9839999999994689,1.727809164,0.689317918711108,0.7833029437931484
5661449,3.93684,3.9484,3.9268,43.518,0.43892,DISCH,27.462,5661.449,1.0489999999999782,1.7279578059999998,0.6894458151222191,0.7832627377067622
5662495,3.93712,3.9517,3.9282,44.084,0.43852,DISCH,27.456,5662.495,1.0460000000002765,1.726505894,0.6895732295444414,0.7832226831405535
5663510,3.937220000000001,3.946,3.9255,43.977,0.4387,DISCH,27.462,5663.51,1.0150000000003274,1.727258386,0.6896969185722193,0.7831837997059626
5664498,3.93724,3.949,3.9253,43.832,0.4385199999999999,DISCH,27.458,5664.498,0.9879999999993744,1.726558584,0.689817267949997,0.7831459661386451
5665573,3.93682,3.949,3.925,44.456,0.43862,DISCH,27.468,5665.573,1.0750000000007276,1.726767802,0.6899482447555526,0.7831047916857187
5666550,3.9368,3.9468,3.9253,43.736,0.4387999999999999,DISCH,27.468,5666.55,0.9769999999998618,1.727467628,0.690067330199997,0.7830673554541225
5667520,3.93634,3.949,3.925,43.895,0.43888,DISCH,27.472,5667.52,0.9700000000002548,1.727581148,0.6901855839777749,0.7830301806689701
5668515,3.9362,3.9476,3.9249,43.661,0.43856,DISCH,27.472,5668.515,0.9949999999998907,1.726260048,0.690306797088886,0.7829920755745885
5669517,3.9363800000000007,3.9481,3.9222,43.527,0.4384,DISCH,27.474,5669.517,1.001999999999498,1.72570896,0.6904288184222193,0.7829537164038634
5670526,3.9362,3.9487,3.9248,43.679,0.4383,DISCH,27.474,5670.526,1.0090000000000146,1.7252362820000002,0.6905516641722192,0.7829150980658368
5671560,3.93592,3.9493,3.9272,43.727,0.4382399999999999,DISCH,27.48,5671.56,1.0340000000005602,1.72487725,0.690677536438886,0.7828755282985287
5672510,3.93604,3.9478,3.9238,44.148,0.43818,DISCH,27.476,5672.51,0.949999999999818,1.724693662,0.6907931672722193,0.7828391780738937
5673527,3.936,3.945,3.9238,44.079,0.4386599999999999,DISCH,27.472,5673.527,1.0169999999998254,1.7265654299999995,0.6909170887222194,0.7828002215740161
5674522,3.935820000000001,3.9459,3.9248,43.746,0.43888,DISCH,27.472,5674.522,0.9949999999998907,1.7273527139999998,0.6910383902777749,0.7827620886758443
5675551,3.93584,3.9495,3.9254,44.093,0.4386199999999999,DISCH,27.472,5675.551,1.029000000000451,1.7263382399999998,0.6911637624944417,0.7827226761064849
5676549,3.9358,3.9478,3.9251,44.099,0.43864,DISCH,27.466,5676.549,0.9979999999995924,1.7263993919999998,0.6912853632499971,0.7826844491504663
5677545,3.93598,3.9461,3.9255,43.594,0.4385800000000001,DISCH,27.462,5677.545,0.9960000000000946,1.726241976,0.6914067037166638,0.7826463040200241
5678524,3.93634,3.9466,3.925,44.145,0.4386199999999999,DISCH,27.464,5678.524,0.9790000000002692,1.7265579599999998,0.691525983988886,0.7826088065414987
5679492,3.93652,3.9474,3.9259,43.881,0.43876,DISCH,27.462,5679.492,0.9679999999998472,1.7271881760000003,0.6916439616777748,0.7825717185488811
5680481,3.93664,3.9499,3.9252,43.937,0.43872,DISCH,27.464,5680.481,0.988999999999578,1.7270832640000002,0.6917644878111081,0.7825338294158984
5681490,3.936960000000001,3.9491,3.9264,43.879,0.43884,DISCH,27.462,5681.49,1.0090000000000146,1.727696072,0.6918874849111081,0.7824951634988108
5682498,3.93674,3.9487,3.9287,43.448,0.43938,DISCH,27.466,5682.498,1.0079999999998108,1.729725068,0.692010511311108,0.7824564883708442
5683528,3.93634,3.9466,3.926,43.973,0.43878,DISCH,27.464,5683.528,1.0300000000006548,1.727187428,0.6921360511444414,0.7824170231087619
5684487,3.9356,3.9454,3.9236,43.972,0.43884,DISCH,27.47,5684.487,0.9589999999998328,1.7270983000000002,0.6922529532444415,0.782380273243066
5685511,3.93558,3.9463,3.925,43.785,0.4387399999999999,DISCH,27.462,5685.511,1.024000000000342,1.726695938,0.692377750399997,0.7823410414524832
5686523,3.93532,3.9445,3.9219,44.044,0.43848,DISCH,27.47,5686.523,1.0119999999997162,1.725558516,0.692501011999997,0.7823022923859954
5687543,3.935080000000001,3.948,3.9252,43.619,0.4377799999999999,DISCH,27.472,5687.543,1.019999999999527,1.7226988119999995,0.6926250496666636,0.782263299351728
5688542,3.93462,3.9465,3.9235,43.647,0.43826,DISCH,27.47,5688.542,0.9990000000007058,1.724385688,0.6927466668166636,0.7822250672418787
5689526,3.934860000000001,3.9453,3.9241,44.066,0.4377799999999999,DISCH,27.464,5689.526,0.9839999999994689,1.7226024159999995,0.6928663266833303,0.7821874504323502
5690514,3.9344800000000006,3.9464,3.9223,44.17,0.4383,DISCH,27.464,5690.514,0.9880000000002838,1.724482102,0.6929866156833303,0.7821496358456601
5691545,3.93452,3.946,3.9242,43.843,0.43864,DISCH,27.456,5691.545,1.030999999999949,1.725837696,0.6931122373055526,0.7821101448720577
5692571,3.93478,3.947,3.9232,43.784,0.4389200000000001,DISCH,27.454,5692.571,1.02599999999984,1.7270532079999998,0.6932373295055525,0.7820708203299871
5693601,3.9351000000000007,3.9463,3.9253,44.066,0.4387,DISCH,27.458,5693.601,1.0299999999997451,1.726328222,0.693362846449997,0.7820313622633579
5694570,3.93508,3.9451,3.9238,43.768,0.4391199999999999,DISCH,27.454,5694.57,0.9690000000000508,1.7279721339999998,0.6934810429166637,0.781994205494782
5695516,3.9351,3.9467,3.9236,44.092,0.43844,DISCH,27.454,5695.516,0.9459999999999128,1.725305604,0.6935962552055526,0.7819579868456459
5696509,3.93496,3.9469,3.9232,44.009,0.43822,DISCH,27.46,5696.509,0.9930000000003928,1.724378376,0.693717130888886,0.7819199878265657
5697475,3.93518,3.9449,3.9234,43.89,0.43828,DISCH,27.456,5697.475,0.9660000000003492,1.724710944,0.6938347360222193,0.7818830169521747
5698515,3.93526,3.9464,3.9228,43.642,0.4381199999999999,DISCH,27.46,5698.515,1.0399999999999636,1.72411636,0.6939613040222193,0.7818432284710319
5699533,3.9351600000000007,3.9471,3.9257,43.792,0.43772,DISCH,27.464,5699.533,1.018000000000029,1.72249866,0.6940850815111083,0.7818043172274115
5700478,3.9345,3.9475,3.9235,43.775,0.4381,DISCH,27.472,5700.478,0.944999999999709,1.723704482,0.6942000827611082,0.781768164921402
5701498,3.93424,3.9471,3.9245,43.903,0.43826,DISCH,27.472,5701.498,1.019999999999527,1.72421978,0.6943242564277747,0.781729129133568
5702497,3.93332,3.9421,3.9204,43.835,0.43832,DISCH,27.476,5702.497,0.9990000000007058,1.724052476,0.6944458902277749,0.7816908917895502
5703525,3.93306,3.9445,3.9199,43.74,0.43844,DISCH,27.468,5703.525,1.027999999999338,1.724410726,0.6945710892055525,0.781651533680341
5704567,3.93318,3.9435,3.9206,44.072,0.4387399999999999,DISCH,27.464,5704.567,1.042000000000371,1.7256437139999998,0.6946980800611081,0.7816116122684393
5705559,3.93408,3.9448,3.9233,44.1,0.43884,DISCH,27.462,5705.559,0.9920000000001892,1.7264316440000005,0.6948190048611081,0.7815735978088248
5706560,3.93406,3.9468,3.922,43.828,0.4387799999999999,DISCH,27.46,5706.56,1.0010000000002035,1.7261868500000002,0.6949410100777749,0.7815352437046068
5707581,3.93446,3.948,3.9235,44.102,0.43872,DISCH,27.46,5707.581,1.0209999999997308,1.7261262380000002,0.6950654359444415,0.7814961286340556
5708629,3.93434,3.9451,3.9215,43.805,0.4387,DISCH,27.46,5708.629,1.0479999999997744,1.725994946,0.695193146388886,0.7814559810089804
5709636,3.93416,3.9475,3.9229,43.868,0.43876,DISCH,27.47,5709.636,1.0070000000005166,1.72615199,0.6953158773111082,0.7814173987687264
5710636,3.93378,3.9466,3.922,43.933,0.4385799999999999,DISCH,27.47,5710.636,1.0,1.7252772360000002,0.695437705088886,0.7813791004449891
5711667,3.9339400000000007,3.946,3.9217,43.818,0.43852,DISCH,27.474,5711.667,1.030999999999949,1.725111456,0.6955632923444416,0.7813396202750454
5712660,3.9337,3.9453,3.9232,43.956,0.4385799999999999,DISCH,27.47,5712.66,0.9929999999994834,1.725242244,0.6956842673277749,0.7813015900395743
5713712,3.9338600000000006,3.9457,3.9239,43.826,0.43884,DISCH,27.476,5713.712,1.0520000000005894,1.726335332,0.6958125061277749,0.7812612763182896
5714708,3.9339400000000007,3.9454,3.9213,43.709,0.43868,DISCH,27.468,5714.708,0.9959999999991852,1.725740948,0.6959338742611082,0.7812231224904306
5715728,3.93406,3.9467,3.9204,43.984,0.4391199999999999,DISCH,27.47,5715.728,1.0200000000004366,1.7275245320000003,0.6960582915944415,0.7811840101024561
5716701,3.93368,3.9453,3.9206,43.981,0.43908,DISCH,27.462,5716.701,0.9729999999999565,1.727200458,0.6961769651611082,0.7811467033505957
5717665,3.93386,3.9457,3.9228,44.052,0.4392999999999999,DISCH,27.462,5717.665,0.9639999999999418,1.728144864,0.696294599938886,0.7811097231570449
5718596,3.93374,3.9416,3.9208,43.696,0.4391,DISCH,27.454,5718.596,0.9309999999995852,1.7273053400000002,0.6964081560777747,0.7810740251426114
5719616,3.93344,3.9442,3.9238,44.095,0.4394599999999999,DISCH,27.454,5719.616,1.0200000000004366,1.7285897,0.6965326697444415,0.7810348824708604
5720602,3.93292,3.946,3.9229,43.706,0.4389999999999999,DISCH,27.446,5720.602,0.9859999999998764,1.7265523639999998,0.6966529069666637,0.7809970841612636
5721610,3.9329,3.9434,3.9208,43.961,0.43892,DISCH,27.442,5721.61,1.0079999999998108,1.7262290139999998,0.6967758045666637,0.7809584495234398
5722631,3.93282,3.9429,3.9206,43.959,0.4384599999999999,DISCH,27.448,5722.631,1.0210000000006405,1.724384428,0.6969001566944415,0.7809193576337745
5723642,3.93234,3.9419,3.9208,44.117,0.4383199999999999,DISCH,27.444,5723.642,1.0109999999995125,1.723623456,0.6970232515611081,0.7808806609823213
5724695,3.9324,3.9446,3.9209,43.581,0.4377799999999999,DISCH,27.454,5724.695,1.0529999999998836,1.7215258859999998,0.6971513022111081,0.78084040640871
5725740,3.93254,3.9435,3.9196,43.904,0.43772,DISCH,27.454,5725.74,1.0450000000000728,1.721351226,0.697278362599997,0.7808004631379994
5726721,3.9327,3.9458,3.922,44.047,0.43772,DISCH,27.47,5726.721,0.9809999999997672,1.7214213539999998,0.6973976412999969,0.7807629661537248
5727731,3.93258,3.9462,3.9211,43.563,0.4377399999999999,DISCH,27.468,5727.731,1.0100000000002185,1.7214475239999998,0.6975204516888859,0.7807243589319748
5728695,3.93284,3.9447,3.9209,44.015,0.43788,DISCH,27.476,5728.695,0.9639999999999418,1.7221119820000002,0.6976377062222192,0.7806874982737639
5729695,3.93256,3.9463,3.9205,43.924,0.43792,DISCH,27.472,5729.695,1.0,1.7221467579999998,0.6977593506666636,0.7806492575835113
5730715,3.932420000000001,3.9434,3.9219,43.772,0.4379399999999999,DISCH,27.476,5730.715,1.0200000000004366,1.722164154,0.6978834336666637,0.780610250298055
5731697,3.93258,3.9435,3.9213,43.916,0.43784,DISCH,27.47,5731.697,0.9819999999999708,1.7218409019999998,0.6980028666888859,0.7805727048003581
5732683,3.93314,3.9438,3.9201,43.473,0.43814,DISCH,27.466,5732.683,0.9859999999998764,1.7232666120000002,0.6981228683666637,0.7805349805375636
