t_ms,v_bat_v,v_bus_v,v_ads_v,vsh_mv,i_a,mode,t_c,time_s,dt_s,p_w
1266055.1134,4.15314,4.1658,4.1447,45.866,0.43076,DISCH,28.14142,1266.0551134,0.9827299999999468,1.78900278
1267041.8813,4.15234,4.1624,4.1446,45.4837,0.43152,DISCH,28.148659999999996,1267.0418813000001,0.9867679000001317,1.7918045519999999
1268074.2567,4.152299999999999,4.1592,4.1421,45.3307,0.43906,DISCH,28.15622,1268.0742567,1.0323753999998644,1.823104792
1269145.2919,4.15188,4.1543,4.1396,45.9816,0.43616,DISCH,28.1279,1269.1452919,1.0710352000000967,1.8108823059999999
1270137.9663,4.15186,4.1577,4.1448,46.8217,0.4297000000000001,DISCH,28.089679999999998,1270.1379663,0.9926743999999417,1.7840497499999999
1271195.2634,4.1503,4.16,4.1416,44.332,0.43427999999999994,DISCH,28.14658,1271.1952634000002,1.0572971000001417,1.8023751300000002
1272243.9054,4.15038,4.1682,4.1273,42.1133,0.44082,DISCH,28.17718,1272.2439054000001,1.0486419999999725,1.8295258239999999
1273239.3164,4.1513800000000005,4.152,4.1411,47.7984,0.437,DISCH,28.184440000000002,1273.2393164,0.9954109999998764,1.814088336
1274269.8505,4.1509,4.1701,4.134,49.4357,0.43848000000000004,DISCH,28.199599999999997,1274.2698504999998,1.0305340999998407,1.8200247480000002
1275310.0237,4.15128,4.1663,4.152,44.7823,0.44817999999999997,DISCH,28.22598,1275.3100237,1.040173200000254,1.860473476
1276333.8159,4.151120000000001,4.1579,4.135,45.1544,0.44128,DISCH,28.180079999999997,1276.3338159,1.023792199999889,1.831777792
1277347.276,4.1513,4.1631,4.1452,47.1823,0.42901999999999996,DISCH,28.13052,1277.347276,1.0134600999999748,1.7810206580000003
1278317.049,4.15,4.161,4.1447,44.1706,0.42896,DISCH,28.12088,1278.3170490000002,0.9697730000002593,1.7802144940000002
1279274.2586,4.1515,4.1674,4.1418,42.9723,0.43228,DISCH,28.124779999999998,1279.2742586000002,0.9572095999999419,1.7946606280000001
1280221.3208,4.15058,4.1605,4.142,44.816,0.43176000000000003,DISCH,28.133940000000003,1280.2213208,0.9470621999998912,1.792087824
1281182.2529,4.15108,4.1599,4.141,46.9033,0.43843999999999994,DISCH,28.152859999999997,1281.1822528999999,0.960932099999809,1.8200257
1282153.7308,4.15124,4.1585,4.1422,46.9104,0.44264000000000003,DISCH,28.159820000000003,1282.1537308,0.9714779000000817,1.8375122840000002
1283145.7042,4.15202,4.1623,4.1383,47.6192,0.44733999999999996,DISCH,28.1776,1283.1457042,0.9919734000000062,1.8573785399999998
1284182.4173,4.15204,4.1607,4.1439,45.2602,0.44264000000000003,DISCH,28.144080000000002,1284.1824173,1.0367131000000427,1.837852896
1285234.1723,4.152559999999999,4.1599,4.1464,47.2415,0.44274,DISCH,28.138120000000004,1285.2341723,1.0517549999999574,1.8385013359999998
1286232.7361,4.153499999999999,4.1567,4.1419,44.4649,0.4382400000000001,DISCH,28.145339999999997,1286.2327361,0.9985638000000563,1.820230488
1287237.8576,4.1539600000000005,4.1577,4.1391,46.9787,0.4348000000000001,DISCH,28.140680000000003,1287.2378576,1.0051215000000866,1.806153048
1288255.1948,4.15376,4.1642,4.1354,45.3612,0.42934,DISCH,28.11936,1288.2551948,1.017337199999929,1.7833774999999998
1289227.1908,4.15302,4.1644,4.1421,43.4509,0.43182,DISCH,28.13512,1289.2271908,0.9719959999999901,1.793361596
1290247.9001,4.15264,4.1628,4.1387,44.3722,0.43124,DISCH,28.13548,1290.2479001,1.0207092999999077,1.790783802
1291278.7438,4.1516399999999996,4.1577,4.1517,45.7143,0.4347,DISCH,28.125100000000003,1291.2787438,1.030843700000105,1.8047108859999998
1292269.4542,4.151940000000001,4.1645,4.1344,46.629,0.4379799999999999,DISCH,28.1313,1292.2694542,0.9907103999998981,1.8184526939999999
1293259.13,4.1514,4.159,4.134,47.0253,0.43902,DISCH,28.149099999999997,1293.25913,0.9896757999999863,1.8225417019999999
1294256.6711,4.15022,4.1712,4.1445,45.1008,0.43834,DISCH,28.163040000000002,1294.2566711,0.9975411000000349,1.81920605
1295277.2197,4.150119999999999,4.152,4.1339,44.8995,0.43622000000000005,DISCH,28.15676,1295.2772197,1.0205485999999837,1.810363864
1296275.3235,4.15088,4.1587,4.1408,45.3246,0.43178,DISCH,28.14064,1296.2753235,0.9981038000000808,1.792261672
1297221.6739,4.15072,4.1612,4.1402,45.5467,0.43495999999999996,DISCH,28.15224,1297.2216739,0.9463504000000285,1.8053921600000002
1298216.1783,4.15028,4.1579,4.1331,44.7467,0.43201999999999996,DISCH,28.1315,1298.2161783000001,0.9945044000000962,1.79300243
1299197.616,4.1501399999999995,4.1657,4.1416,46.8086,0.43488,DISCH,28.13632,1299.197616,0.9814376999997876,1.8047992579999999
1300189.7769,4.15058,4.1607,4.1363,43.3599,0.43878000000000006,DISCH,28.14342,1300.1897769,0.9921609000000444,1.821183678
1301194.094,4.1497,4.1658,4.1394,46.885,0.44383999999999996,DISCH,28.16628,1301.194094,1.0043170999999802,1.841804674
1302232.6043,4.149179999999999,4.1624,4.1429,47.631,0.44182,DISCH,28.159039999999997,1302.2326043,1.0385103000000981,1.83319261
1303254.1082,4.148999999999999,4.1626,4.1367,47.437,0.4450200000000001,DISCH,28.164679999999997,1303.2541081999998,1.0215038999997432,1.846394728
1304244.0243,4.1496,4.1545,4.1347,45.8208,0.4511,DISCH,28.1881,1304.2440242999999,0.9899161000000731,1.871889508
1305247.9873,4.14942,4.1611,4.136,45.0455,0.44841999999999993,DISCH,28.16424,1305.2479873,1.0039630000001125,1.8606826599999997
1306229.3948,4.149760000000001,4.1554,4.1361,49.9817,0.44158,DISCH,28.13046,1306.2293948,0.981407499999932,1.8324406579999999
1307213.5913,4.1505399999999995,4.1634,4.1405,46.2061,0.43578,DISCH,28.10958,1307.2135913,0.9841965000000528,1.8086996499999999
1308224.786,4.15072,4.1673,4.1573,43.8281,0.44082,DISCH,28.139100000000003,1308.224786,1.0111947000000328,1.829692708
1309247.9593,4.150119999999999,4.1603,4.1366,42.696,0.42866,DISCH,28.0907,1309.2479593,1.0231733000000531,1.778990248
1310236.1488,4.14948,4.1587,4.1377,47.7541,0.43674,DISCH,28.115859999999998,1310.2361488000001,0.9881895000000895,1.8122226559999999
1311213.2761,4.14898,4.1593,4.1436,43.6577,0.44444,DISCH,28.152679999999997,1311.2132760999998,0.9771272999996654,1.8439602059999998
1312219.9876,4.14788,4.1587,4.1405,50.4305,0.45994,DISCH,28.18658,1312.2199876000002,1.0067115000003923,1.9077832659999998
1313191.8821,4.14756,4.1589,4.127,47.8783,0.45572,DISCH,28.153819999999996,1313.1918821000002,0.9718944999999621,1.8901314880000002
1314201.2734,4.14906,4.1557,4.1368,50.7827,0.4598,DISCH,28.17042,1314.2012734,1.0093912999998338,1.907704318
1315207.8244,4.1484000000000005,4.1544,4.1423,45.4788,0.44845999999999997,DISCH,28.15824,1315.2078244,1.006550999999945,1.860386434
1316236.6721,4.14724,4.1665,4.1436,45.7815,0.43792,DISCH,28.12948,1316.2366721,1.0288477000001421,1.816185826
1317262.3051,4.1481,4.1605,4.1283,44.5596,0.42684,DISCH,28.10698,1317.2623051,1.0256329999999707,1.770611728
1318264.0853,4.14822,4.1572,4.1323,42.4096,0.42467999999999995,DISCH,28.112579999999998,1318.2640852999998,1.0017801999997573,1.761702304
1319228.3181,4.14854,4.1635,4.1406,45.0281,0.422,DISCH,28.09002,1319.2283181,0.964232800000218,1.7507068279999998
1320179.4139,4.149240000000001,4.1646,4.1405,44.3619,0.42384000000000005,DISCH,28.102359999999997,1320.1794139,0.9510958000000755,1.7586370420000002
1321162.1748,4.1504,4.1653,4.1371,44.4302,0.43334,DISCH,28.14936,1321.1621748,0.9827608999999029,1.79852269
1322173.151,4.15106,4.1596,4.1336,45.4887,0.43163999999999997,DISCH,28.14862,1322.173151,1.0109761999999591,1.79174468
1323167.5407,4.151120000000001,4.164,4.1362,47.3464,0.4351,DISCH,28.158920000000002,1323.1675407,0.9943897000000561,1.806126364
1324155.7782,4.150180000000001,4.1596,4.1419,44.1189,0.4416399999999999,DISCH,28.199419999999996,1324.1557782,0.9882374999999683,1.832870762
1325093.2961,4.15008,4.159,4.1428,46.1853,0.44125999999999993,DISCH,28.179579999999998,1325.0932960999999,0.9375178999998752,1.831251224
1326135.0768,4.15036,4.1651,4.1413,47.824,0.43406,DISCH,28.135180000000002,1326.1350768,1.0417807000001176,1.8014951280000002
1327175.2312,4.14922,4.1505,4.137,45.1923,0.43755999999999995,DISCH,28.13362,1327.1752312,1.0401544000001195,1.8155337980000001
1328120.3638,4.14874,4.163,4.1389,43.5502,0.43422,DISCH,28.12822,1328.1203638,0.9451325999998517,1.801471566
1329127.1172,4.148359999999999,4.158,4.142,45.8799,0.42616000000000004,DISCH,28.0777,1329.1271172,1.0067533999999796,1.767860844
1330112.4938,4.14956,4.1627,4.1374,44.4165,0.43041999999999997,DISCH,28.10222,1330.1124938,0.9853766000001087,1.7860743
1331103.207,4.14986,4.1591,4.1377,43.6334,0.43364,DISCH,28.101499999999998,1331.1032069999999,0.9907131999998455,1.7995684580000002
1332135.6881,4.15066,4.159,4.1373,47.3906,0.43150000000000005,DISCH,28.11026,1332.1356881,1.032481100000041,1.7910337079999998
1333111.1623,4.15154,4.1628,4.1451,45.2091,0.43148,DISCH,28.08442,1333.1111623,0.9754742000000078,1.7913245080000002
1334161.131,4.1506,4.1584,4.146,44.8214,0.4353000000000001,DISCH,28.09948,1334.161131,1.0499687000001359,1.8067617500000002
1335153.29,4.148960000000001,4.1666,4.15,44.3992,0.43382,DISCH,28.094440000000002,1335.15329,0.9921589999999014,1.799882162
1336099.3545,4.14854,4.1561,4.1424,45.539,0.42882,DISCH,28.087419999999998,1336.0993545,0.9460644999999204,1.778951344
1337107.6729,4.14692,4.164,4.1248,46.6889,0.42978000000000005,DISCH,28.059520000000003,1337.1076729,1.0083184000000074,1.7822353119999998
1338155.247,4.14686,4.1548,4.1452,42.6103,0.43174,DISCH,28.075599999999998,1338.155247,1.0475741000000198,1.7903455940000002
1339238.2768,4.14926,4.159,4.1385,45.3214,0.42324,DISCH,28.05378,1339.2382768000002,1.083029800000304,1.756068174
1340230.0475,4.14958,4.1572,4.1414,45.3914,0.42397999999999997,DISCH,28.047180000000004,1340.2300475000002,0.9917706999999609,1.7592798339999998
1341222.7893,4.1501600000000005,4.1621,4.1377,41.1456,0.42832,DISCH,28.069139999999997,1341.2227893000002,0.9927417999999761,1.777539134
1342226.5453,4.15114,4.1553,4.1421,47.133,0.43149999999999994,DISCH,28.11148,1342.2265453000002,1.0037560000000667,1.791158836
1343193.0532,4.15102,4.1596,4.1388,44.9775,0.42804000000000003,DISCH,28.12802,1343.1930532,0.9665078999996695,1.776746658
1344213.9235,4.14888,4.1525,4.1267,47.0786,0.4416399999999999,DISCH,28.186059999999998,1344.2139235,1.0208703000000696,1.8322775
1345216.0148,4.1493400000000005,4.1612,4.141,43.5752,0.43076,DISCH,28.16454,1345.2160148,1.0020913000000746,1.7873402080000003
1346248.2429,4.148680000000001,4.1626,4.1444,48.1997,0.42952,DISCH,28.161559999999998,1346.2482429,1.0322280999998839,1.7819114160000002
1347186.3108,4.1484,4.1609,4.1454,41.3655,0.43217999999999995,DISCH,28.17398,1347.1863108,0.9380679000000782,1.7928189700000001
1348217.3633,4.14754,4.1596,4.145,44.2594,0.43726000000000004,DISCH,28.16132,1348.2173633,1.031052499999987,1.813521858
1349246.5066,4.14894,4.1469,4.1435,48.3968,0.4335,DISCH,28.14288,1349.2465066,1.029143299999987,1.7985563420000001
1350232.1402,4.148219999999999,4.1614,4.1333,46.2565,0.44345999999999997,DISCH,28.161279999999998,1350.2321402,0.9856336000000283,1.8395625379999998
1351257.0826,4.148219999999999,4.1576,4.1485,46.2719,0.44444,DISCH,28.161340000000003,1351.2570826,1.0249424000001,1.84362895
1352244.7199,4.1476999999999995,4.1583,4.1339,46.6651,0.44726,DISCH,28.16574,1352.2447198999998,0.9876372999997329,1.85507804
1353236.5687,4.14956,4.1648,4.1368,44.7738,0.44173999999999997,DISCH,28.16622,1353.2365687,0.9918488000000707,1.83296402
1354227.3073,4.14772,4.1598,4.1424,49.8823,0.44568,DISCH,28.170560000000002,1354.2273073,0.990738599999986,1.8484721100000001
1355282.5427,4.148140000000001,4.1589,4.1382,43.446,0.44492000000000004,DISCH,28.1989,1355.2825427,1.0552354000001287,1.845506934
1356218.6423,4.14966,4.1585,4.1402,48.3874,0.43865999999999994,DISCH,28.171460000000003,1356.2186423,0.9360996000000341,1.82013513
1357226.4829,4.1506,4.1594,4.1461,46.1768,0.43170000000000003,DISCH,28.140520000000002,1357.2264828999998,1.0078405999997813,1.7916994160000002
1358252.8939,4.14898,4.1608,4.1443,41.4549,0.4285,DISCH,28.135399999999997,1358.2528939000001,1.0264110000002802,1.777756076
1359228.2564,4.14936,4.1622,4.1418,46.1992,0.42266000000000004,DISCH,28.12486,1359.2282564,0.9753624999998465,1.753726232
1360209.6786,4.1483,4.1624,4.1362,41.6837,0.4241,DISCH,28.10554,1360.2096786,0.9814221999999972,1.759223124
1361210.1105,4.14682,4.1545,4.1369,45.2772,0.43334,DISCH,28.1459,1361.2101105,1.0004318999999668,1.7969778680000001
1362232.8593,4.14612,4.1611,4.1316,47.0187,0.43392,DISCH,28.1586,1362.2328593,1.0227488000000449,1.7990733679999997
1363245.6433,4.146739999999999,4.1603,4.1429,46.2798,0.4423,DISCH,28.17552,1363.2456433000002,1.012784000000238,1.8341002619999998
1364193.1977,4.147880000000001,4.1569,4.1411,46.5699,0.4383,DISCH,28.1743,1364.1931977,0.9475543999997171,1.8179923379999998
1365198.8061,4.15024,4.1487,4.1354,46.0417,0.43078000000000005,DISCH,28.15108,1365.1988061,1.0056084000000283,1.7878116419999999
1366217.6055,4.15006,4.1659,4.1456,43.2082,0.42534,DISCH,28.135579999999997,1366.2176055,1.0187994000000344,1.765162938
1367238.1247,4.1489400000000005,4.1551,4.1439,42.999,0.41963999999999996,DISCH,28.10044,1367.2381247,1.0205192000000807,1.7410614080000002
1368306.6343,4.14808,4.1584,4.1377,43.606,0.42336,DISCH,28.120000000000005,1368.3066343,1.0685095999999703,1.756105354
1369319.5511,4.148,4.158,4.1376,43.583,0.42921999999999993,DISCH,28.124720000000003,1369.3195511000001,1.0129168000000845,1.7803918680000002
1370347.2562,4.14554,4.1599,4.1371,47.9934,0.4356,DISCH,28.1307,1370.3472562,1.027705099999821,1.805805784
1371365.7149,4.144620000000001,4.154,4.1423,46.2672,0.43635999999999997,DISCH,28.10458,1371.3657149,1.0184587000001102,1.8085725799999999
1372353.5624,4.14594,4.156,4.136,46.3325,0.43948,DISCH,28.11638,1372.3535623999999,0.9878474999998161,1.8220625600000002
1373295.7086,4.14628,4.1564,4.1335,43.9039,0.43126,DISCH,28.06346,1373.2957086000001,0.9421462000002521,1.7881246960000001
1374252.3718,4.14576,4.1531,4.1365,45.1385,0.41904,DISCH,28.031920000000003,1374.2523718,0.9566631999998663,1.7372120420000001
1375252.3062,4.14742,4.1601,4.1374,43.8537,0.42291999999999996,DISCH,28.068540000000002,1375.2523062,0.9999344000000292,1.7540510839999999
1376281.5024,4.14776,4.1554,4.1371,39.8831,0.42594000000000004,DISCH,28.10222,1376.2815024000001,1.029196200000115,1.766714132
1377265.9545,4.14822,4.1561,4.1363,48.2908,0.4201,DISCH,28.0996,1377.2659545,0.9844520999997712,1.7426780660000003
1378284.3723,4.14778,4.1557,4.1331,45.4767,0.42754000000000003,DISCH,28.14428,1378.2843722999999,1.018417799999952,1.7733364900000002
1379343.1982,4.14742,4.1545,4.141,42.0971,0.4382,DISCH,28.1778,1379.3431982,1.0588259000001017,1.817392276
1380446.5713,4.1463,4.1567,4.1375,47.6331,0.43079999999999996,DISCH,28.16052,1380.4465713,1.1033730999999989,1.7862032720000003
1381362.7571,4.14672,4.1576,4.1387,45.5502,0.42206,DISCH,28.13786,1381.3627571,0.9161857999999938,1.750133284
1382341.2682,4.14572,4.1679,4.1357,44.4907,0.42672,DISCH,28.14816,1382.3412682,0.9785111000001052,1.769045152
1383411.3437,4.1457,4.1579,4.1389,40.9061,0.42346000000000006,DISCH,28.12426,1383.4113437,1.07007550000003,1.755522036
1384441.5626,4.14634,4.1533,4.137,44.5486,0.41802,DISCH,28.088060000000002,1384.4415626,1.030218899999909,1.7332303560000004
1385472.3516,4.1469000000000005,4.1532,4.1267,45.9422,0.4175,DISCH,28.076999999999998,1385.4723516,1.0307889999999134,1.7313120480000002
1386536.2906,4.14672,4.1597,4.1414,42.66,0.42122000000000004,DISCH,28.08746,1386.5362906,1.0639390000001185,1.746668472
1387458.5522,4.14652,4.161,4.145,44.32,0.41716,DISCH,28.07412,1387.4585522,0.9222615999999562,1.729759404
1388496.283,4.14672,4.1569,4.1391,42.8936,0.41503999999999996,DISCH,28.07398,1388.496283,1.037730799999963,1.721056896
1389512.8996,4.14692,4.1537,4.1404,42.4533,0.41500000000000004,DISCH,28.10062,1389.5128995999999,1.0166165999999066,1.72097244
1390520.662,4.146299999999999,4.1583,4.1395,44.8514,0.41323999999999994,DISCH,28.10142,1390.520662,1.007762400000047,1.7134159740000001
1391504.2121,4.1459,4.1595,4.1379,42.6816,0.41898,DISCH,28.10228,1391.5042121,0.9835501000000022,1.7370443539999996
1392525.1322,4.14566,4.1552,4.1421,43.3385,0.41664,DISCH,28.08234,1392.5251322000001,1.0209201000002395,1.727253254
1393551.1332,4.147,4.1602,4.1335,45.8112,0.41719999999999996,DISCH,28.074720000000003,1393.5511332,1.026000999999951,1.730153448
1394549.5905,4.14582,4.1581,4.1344,41.2867,0.42362,DISCH,28.07636,1394.5495905,0.9984572999999273,1.756277078
1395533.4561,4.146739999999999,4.1614,4.1358,45.1011,0.42972,DISCH,28.0807,1395.5334561,0.9838655999999446,1.7819671339999998
1396628.2593,4.147900000000001,4.1558,4.1297,45.9771,0.42885999999999996,DISCH,28.075079999999996,1396.6282593,1.0948032000001149,1.7789061059999998
1397588.4101,4.149220000000001,4.1464,4.1367,46.4995,0.43321999999999994,DISCH,28.10652,1397.5884101,0.9601507999998375,1.797516962
1398629.9051,4.148440000000001,4.1623,4.1315,45.4128,0.42806,DISCH,28.114119999999996,1398.6299051,1.0414950000001681,1.77577052
1399655.9231,4.1493,4.1562,4.1415,43.526,0.42691999999999997,DISCH,28.11082,1399.6559231,1.0260180000000219,1.7714195140000002
1400642.3504,4.149240000000001,4.1516,4.1381,42.391,0.42713999999999996,DISCH,28.117020000000004,1400.6423504000002,0.9864273000000594,1.77230554
1401627.1412,4.1484000000000005,4.1592,4.1313,45.3644,0.42892,DISCH,28.13202,1401.6271411999999,0.9847907999997005,1.7793217599999998
1402609.3049,4.1481200000000005,4.164,4.1372,46.6249,0.43054000000000003,DISCH,28.12592,1402.6093049,0.9821637000002283,1.7859247159999998
1403622.7943,4.14832,4.156,4.1404,46.3006,0.43116000000000004,DISCH,28.103199999999998,1403.6227943,1.0134893999997985,1.78857898
1404622.5114,4.14832,4.1593,4.1324,44.3591,0.4267,DISCH,28.080760000000005,1404.6225114,0.999717099999998,1.7700775620000002
1405636.8288,4.14782,4.1569,4.1328,42.7664,0.426,DISCH,28.075779999999998,1405.6368288,1.014317400000209,1.766952272
1406718.0726,4.1471599999999995,4.1585,4.1306,43.0244,0.42632000000000003,DISCH,28.076159999999998,1406.7180726000001,1.0812438000000384,1.7679856820000002
1407704.3989,4.14626,4.1549,4.1437,46.2888,0.4258,DISCH,28.08064,1407.7043989,0.986326299999746,1.7654494760000001
1408731.5949,4.14498,4.1488,4.1367,46.5304,0.43154000000000003,DISCH,28.126799999999996,1408.7315949,1.0271960000000036,1.788711624
1409713.4374,4.14582,4.1674,4.1331,44.0945,0.43757999999999997,DISCH,28.16456,1409.7134374,0.9818425000000843,1.8141384680000001
1410734.619,4.14572,4.1535,4.1369,45.7401,0.4346,DISCH,28.15238,1410.7346189999998,1.0211815999998635,1.801740042
1411752.2698,4.147659999999999,4.1567,4.1374,46.2313,0.43468,DISCH,28.14226,1411.7522697999998,1.0176507999999558,1.8029350000000002
1412721.2098,4.148680000000001,4.1561,4.1369,44.7092,0.43654000000000004,DISCH,28.13282,1412.7212098,0.9689400000002024,1.811080954
1413695.0748,4.148459999999999,4.1551,4.1394,46.5955,0.43496000000000007,DISCH,28.122839999999997,1413.6950748000002,0.9738650000001599,1.8044392379999998
1414689.2883,4.1467,4.1531,4.1331,45.0591,0.4339799999999999,DISCH,28.12324,1414.6892882999998,0.9942134999996597,1.7996008439999998
1415738.519,4.1471599999999995,4.1706,4.1289,44.948,0.4385,DISCH,28.131759999999996,1415.738519,1.0492307000001801,1.8185464539999998
1416798.5455,4.14632,4.1533,4.1327,45.6103,0.43672000000000005,DISCH,28.148180000000004,1416.7985455,1.060026500000049,1.810787706
1417825.619,4.146579999999999,4.1569,4.1396,47.0796,0.42994000000000004,DISCH,28.145480000000003,1417.825619,1.027073499999915,1.782764748
1418842.8029,4.14714,4.1646,4.1372,45.639,0.4326,DISCH,28.14912,1418.8428029,1.0171838999999636,1.794032354
1419821.1486,4.146979999999999,4.1548,4.1374,41.5043,0.43056,DISCH,28.14482,1419.8211486,0.9783457000000908,1.7855109340000002
1420879.2855,4.146040000000001,4.1563,4.1406,46.3482,0.42747999999999997,DISCH,28.1355,1420.8792855,1.0581368999999086,1.772326476
1421913.0172,4.14516,4.1593,4.1448,44.6279,0.43298000000000003,DISCH,28.15002,1421.9130171999998,1.033731699999862,1.79473682
1422928.1773,4.14332,4.1494,4.1304,45.4671,0.44028,DISCH,28.16094,1422.9281773,1.0151601000002302,1.824232174
1423934.2505,4.143800000000001,4.1574,4.1386,48.484,0.44248000000000004,DISCH,28.1684,1423.9342505000002,1.0060732000001735,1.833570146
1424880.8173,4.14594,4.1569,4.1326,45.2395,0.44898000000000005,DISCH,28.1698,1424.8808173,0.9465667999998004,1.861481684
1425884.4961,4.1468,4.1521,4.1335,47.3683,0.4446,DISCH,28.1592,1425.8844961000002,1.0036788000002161,1.8436890380000002
1426801.3438,4.14672,4.157,4.1364,47.9773,0.4343,DISCH,28.127019999999998,1426.8013437999998,0.9168476999996074,1.8009687419999998
1427812.9759,4.146179999999999,4.1546,4.1327,43.1877,0.43278,DISCH,28.11916,1427.8129758999999,1.0116321000000426,1.79444525
1428740.5363,4.146839999999999,4.1532,4.1356,43.1008,0.42752,DISCH,28.102359999999997,1428.7405363,0.9275604000001749,1.772909512
1429770.7459,4.1455400000000004,4.1659,4.1343,44.49,0.4282,DISCH,28.111920000000005,1429.7707459,1.0302096000000347,1.77513258
1430723.7835,4.14618,4.154,4.1347,44.769,0.4269,DISCH,28.113139999999998,1430.7237834999999,0.9530375999997887,1.7700007320000002
1431698.7443,4.1465,4.16,4.1305,48.3477,0.43178,DISCH,28.101280000000003,1431.6987442999998,0.9749607999999625,1.790363164
1432638.4743,4.1487,4.1505,4.1398,42.4475,0.43038,DISCH,28.115660000000002,1432.6384742999999,0.9397300000000541,1.785491604
1433611.3052,4.14854,4.1577,4.1347,45.6264,0.43266,DISCH,28.106119999999997,1433.6113052,0.97283090000019,1.7948861
1434603.9118,4.148619999999999,4.1586,4.1356,43.8063,0.42604,DISCH,28.09844,1434.6039117999999,0.9926065999998173,1.767466658
1435610.5836,4.14722,4.1451,4.1365,45.9183,0.43096000000000007,DISCH,28.11748,1435.6105836,1.0066718000000492,1.787285334
1436577.7194,4.14722,4.1579,4.1402,44.958,0.43217999999999995,DISCH,28.138920000000002,1436.5777194,0.967135800000051,1.792342966
1437537.246,4.14706,4.1595,4.1368,45.0742,0.43674,DISCH,28.12948,1437.537246,0.9595266000001175,1.811190838
1438540.8221,4.14596,4.157,4.1385,46.2873,0.43351999999999996,DISCH,28.1187,1438.5408221,1.0035760999999184,1.79736136
1439606.8086,4.145239999999999,4.1562,4.1258,46.1423,0.43586,DISCH,28.1145,1439.6068086,1.0659865000000082,1.806748846
1440652.0751,4.14458,4.1597,4.135,44.1597,0.43748000000000004,DISCH,28.107139999999998,1440.6520751,1.0452665000000252,1.813172062
1441619.0062,4.14384,4.1538,4.127,46.2225,0.43601999999999996,DISCH,28.09736,1441.6190062,0.9669311000000107,1.80679729
1442639.953,4.14392,4.1541,4.1288,45.8986,0.43187999999999993,DISCH,28.09834,1442.6399529999999,1.0209467999998196,1.7896582420000002
1443649.8726,4.14444,4.1489,4.1305,45.5039,0.43536,DISCH,28.127100000000002,1443.6498726,1.009919600000103,1.8043114500000001
1444678.2423,4.144959999999999,4.1593,4.132,44.0475,0.43072,DISCH,28.130360000000003,1444.6782423,1.0283696999999847,1.785301114
1445642.8328,4.146199999999999,4.1528,4.1373,45.9744,0.43278,DISCH,28.16604,1445.6428328,0.9645904999999857,1.794387676
1446624.2174,4.14676,4.1582,4.1347,43.7199,0.4332,DISCH,28.15914,1446.6242174,0.9813845999999558,1.7963722739999999
1447583.199,4.14452,4.161,4.142,46.9631,0.43515999999999994,DISCH,28.19022,1447.583199,0.9589816000000155,1.80353837
1448554.9403,4.14338,4.1567,4.1358,45.752,0.43332,DISCH,28.1727,1448.5549403,0.9717413000000761,1.7954155159999998
1449524.7192,4.141979999999999,4.1547,4.1303,45.0565,0.44348,DISCH,28.198839999999997,1449.5247192,0.9697788999999375,1.8368876360000002
1450544.3454,4.14124,4.1673,4.1377,45.0836,0.44092000000000003,DISCH,28.163939999999997,1450.5443453999999,1.0196261999999479,1.825949074
1451559.3791,4.1403,4.1527,4.1359,49.0199,0.4370200000000001,DISCH,28.16812,1451.5593791000001,1.015033700000231,1.809391824
1452490.6009,4.14142,4.1536,4.1372,45.6656,0.4359,DISCH,28.151600000000002,1452.4906009,0.9312217999997756,1.8052342719999999
1453509.5174,4.14188,4.1563,4.1326,43.7487,0.43927999999999995,DISCH,28.16174,1453.5095174,1.0189165000001594,1.8194396359999998
1454459.5917,4.142799999999999,4.1599,4.1253,44.5039,0.43192,DISCH,28.122300000000003,1454.4595917,0.9500742999998693,1.7893703559999998
1455403.2081,4.14404,4.1535,4.1356,46.8954,0.4311999999999999,DISCH,28.141679999999997,1455.4032081,0.9436164000001099,1.786924192
1456478.2899,4.14552,4.1615,4.1317,45.0996,0.43794000000000005,DISCH,28.164319999999996,1456.4782899,1.0750817999999072,1.8154963080000002
1457507.3538,4.146739999999999,4.1577,4.1297,45.2633,0.43994,DISCH,28.16234,1457.5073538,1.0290638999999828,1.8243127300000002
1458521.9575,4.146680000000001,4.1557,4.1288,47.2639,0.43094,DISCH,28.149880000000003,1458.5219575,1.0146037000001797,1.7869916500000003
1459556.6308,4.14778,4.1534,4.1363,45.5231,0.43048000000000003,DISCH,28.15718,1459.5566308,1.0346732999998949,1.7855580340000003
1460553.8775,4.1464799999999995,4.1541,4.1359,42.1194,0.43232,DISCH,28.161220000000004,1460.5538775,0.9972467000000051,1.7926178320000001
1461546.193,4.146940000000001,4.155,4.1415,44.8805,0.4276,DISCH,28.14508,1461.546193,0.9923154999999042,1.7732390300000003
1462558.3658,4.14626,4.1603,4.1285,46.244,0.42946,DISCH,28.14626,1462.5583658,1.012172800000144,1.780653792
1463538.7304,4.14602,4.1491,4.1342,44.7828,0.44014,DISCH,28.174600000000005,1463.5387304,0.9803646000000299,1.82480004
1464561.5428,4.14426,4.1593,4.1399,46.4421,0.43583999999999995,DISCH,28.15396,1464.5615427999999,1.0228123999997933,1.8062383279999998
1465524.4015,4.14412,4.1543,4.1258,47.7113,0.43334,DISCH,28.141679999999997,1465.5244014999998,0.9628586999999698,1.795821434
1466538.6602,4.14364,4.1527,4.142,42.6428,0.42783999999999994,DISCH,28.11674,1466.5386602,1.014258700000255,1.772805796
